type,name,test,value
initialization-time,spidermonkeywasm,covariance,0.03319088299758732
initialization-time,spidermonkeywasm,correlation,0.033114398014731705
initialization-time,spidermonkeywasm,mvt,0.03297853603726253
initialization-time,spidermonkeywasm,bicg,0.03402687003836036
initialization-time,spidermonkeywasm,doitgen,0.03606035601114854
initialization-time,spidermonkeywasm,2mm,0.037024767021648586
initialization-time,spidermonkeywasm,atax,0.036271292017772794
initialization-time,spidermonkeywasm,3mm,0.030908344022464007
initialization-time,spidermonkeywasm,gesummv,0.029937337967567146
initialization-time,spidermonkeywasm,syrk,0.030385337013285607
initialization-time,spidermonkeywasm,gemm,0.031188983004540205
initialization-time,spidermonkeywasm,syr2k,0.033637911023106426
initialization-time,spidermonkeywasm,trmm,0.03411660803249106
initialization-time,spidermonkeywasm,gemver,0.033023133990354836
initialization-time,spidermonkeywasm,symm,0.03301551204640418
initialization-time,spidermonkeywasm,trisolv,0.03235598700121045
initialization-time,spidermonkeywasm,durbin,0.034356213989667594
initialization-time,spidermonkeywasm,ludcmp,0.03391603997442871
initialization-time,spidermonkeywasm,gramschmidt,0.033767277956940234
initialization-time,spidermonkeywasm,cholesky,0.03499750199262053
initialization-time,spidermonkeywasm,lu,0.033973540004808456
initialization-time,spidermonkeywasm,floyd-warshall,0.03260073502315208
initialization-time,spidermonkeywasm,nussinov,0.03082772996276617
initialization-time,spidermonkeywasm,deriche,0.032854026008863
initialization-time,spidermonkeywasm,heat-3d,0.03638471500016749
initialization-time,spidermonkeywasm,seidel-2d,0.03717597801005468
initialization-time,spidermonkeywasm,jacobi-2d,0.0363823680090718
initialization-time,spidermonkeywasm,adi,0.0328664620174095
initialization-time,spidermonkeywasm,fdtd-2d,0.02958976203808561
initialization-time,spidermonkeywasm,jacobi-1d,0.033758171019144356
