type,name,test,value
execution-time,wasmersinglepass,covariance,7.938599
execution-time,wasmersinglepass,correlation,7.988659
execution-time,wasmersinglepass,mvt,0.048028
execution-time,wasmersinglepass,bicg,0.04035
execution-time,wasmersinglepass,doitgen,2.277267
execution-time,wasmersinglepass,2mm,10.106914
execution-time,wasmersinglepass,atax,0.035469
execution-time,wasmersinglepass,3mm,21.759958
execution-time,wasmersinglepass,gesummv,0.01417
execution-time,wasmersinglepass,syrk,4.636231
execution-time,wasmersinglepass,gemm,6.963131
execution-time,wasmersinglepass,syr2k,12.190261
execution-time,wasmersinglepass,trmm,3.368321
execution-time,wasmersinglepass,gemver,0.073769
execution-time,wasmersinglepass,symm,7.090966
execution-time,wasmersinglepass,trisolv,0.009281
execution-time,wasmersinglepass,durbin,0.024803
execution-time,wasmersinglepass,ludcmp,14.578692
execution-time,wasmersinglepass,gramschmidt,10.630254
execution-time,wasmersinglepass,cholesky,6.583574
execution-time,wasmersinglepass,lu,17.843904
execution-time,wasmersinglepass,floyd-warshall,140.18248
execution-time,wasmersinglepass,nussinov,17.753353
execution-time,wasmersinglepass,deriche,0.354753
execution-time,wasmersinglepass,heat-3d,18.236414
execution-time,wasmersinglepass,seidel-2d,22.813984
execution-time,wasmersinglepass,jacobi-2d,13.781033
execution-time,wasmersinglepass,adi,16.151355
execution-time,wasmersinglepass,fdtd-2d,11.683075
execution-time,wasmersinglepass,jacobi-1d,0.011768
