type,name,test,value
execution-time,x8664native,2mm,3.453054
execution-time,x8664native,3mm,6.082895
execution-time,x8664native,adi,8.441321
execution-time,x8664native,atax,0.012314
execution-time,x8664native,bicg,0.010634
execution-time,x8664native,cholesky,1.489461
execution-time,x8664native,correlation,5.694335
execution-time,x8664native,covariance,5.86382
execution-time,x8664native,deriche,0.254156
execution-time,x8664native,doitgen,0.525507
execution-time,x8664native,durbin,0.002648
execution-time,x8664native,fdtd-2d,2.128352
execution-time,x8664native,floyd-warshall,14.643251
execution-time,x8664native,gemm,0.617299
execution-time,x8664native,gemver,0.026339
execution-time,x8664native,gesummv,0.005203
execution-time,x8664native,gramschmidt,12.284207
execution-time,x8664native,heat-3d,2.1797
execution-time,x8664native,jacobi-1d,0.000533
execution-time,x8664native,jacobi-2d,1.775464
execution-time,x8664native,lu,8.193131
execution-time,x8664native,ludcmp,8.998292
execution-time,x8664native,mvt,0.022979
execution-time,x8664native,nussinov,5.687021
execution-time,x8664native,seidel-2d,18.580532
execution-time,x8664native,symm,3.344326
execution-time,x8664native,syr2k,5.149473
execution-time,x8664native,syrk,1.024533
execution-time,x8664native,trisolv,0.00256
execution-time,x8664native,trmm,2.437368
