type,name,test,value
initialization-time,wasmer,covariance,0.07113549499990768
initialization-time,wasmer,correlation,0.05430215699743712
initialization-time,wasmer,mvt,0.05389666799965198
initialization-time,wasmer,bicg,0.05611987700103782
initialization-time,wasmer,doitgen,0.06040856600156985
initialization-time,wasmer,2mm,0.05691579499762156
initialization-time,wasmer,atax,0.055561886001669336
initialization-time,wasmer,3mm,0.0653667709993897
initialization-time,wasmer,gesummv,0.06689897400065092
initialization-time,wasmer,syrk,0.06011900799785508
initialization-time,wasmer,gemm,0.05730792000031215
initialization-time,wasmer,syr2k,0.060459357999206986
initialization-time,wasmer,trmm,0.06184334399949876
initialization-time,wasmer,gemver,0.05749910899976385
initialization-time,wasmer,symm,0.05646149200038053
initialization-time,wasmer,trisolv,0.05657314800191671
initialization-time,wasmer,durbin,0.057883622001099866
initialization-time,wasmer,ludcmp,0.05762284899901715
initialization-time,wasmer,gramschmidt,0.05590709199896082
initialization-time,wasmer,cholesky,0.062191528999392176
initialization-time,wasmer,lu,0.05814323500089813
initialization-time,wasmer,floyd-warshall,0.05914863799989689
initialization-time,wasmer,nussinov,0.056730366002739174
initialization-time,wasmer,deriche,0.05455622199951904
initialization-time,wasmer,heat-3d,0.0572330190007051
initialization-time,wasmer,seidel-2d,0.06125840000095195
initialization-time,wasmer,jacobi-2d,0.05488386900105979
initialization-time,wasmer,adi,0.058823022998694796
initialization-time,wasmer,fdtd-2d,0.06182433600042714
initialization-time,wasmer,jacobi-1d,0.058088038000278175
