type,name,test,value
execution-time,wasmtimecraneliftoptimized,2mm,7.547363
execution-time,wasmtimecraneliftoptimized,3mm,18.499963
execution-time,wasmtimecraneliftoptimized,adi,9.154028
execution-time,wasmtimecraneliftoptimized,atax,0.02017
execution-time,wasmtimecraneliftoptimized,bicg,0.016979
execution-time,wasmtimecraneliftoptimized,cholesky,2.927316
execution-time,wasmtimecraneliftoptimized,correlation,7.051684
execution-time,wasmtimecraneliftoptimized,covariance,5.925306
execution-time,wasmtimecraneliftoptimized,deriche,0.317547
execution-time,wasmtimecraneliftoptimized,doitgen,1.146468
execution-time,wasmtimecraneliftoptimized,durbin,0.01179
execution-time,wasmtimecraneliftoptimized,fdtd-2d,6.637765
execution-time,wasmtimecraneliftoptimized,floyd-warshall,70.918375
execution-time,wasmtimecraneliftoptimized,gemm,4.42678
execution-time,wasmtimecraneliftoptimized,gemver,0.044236
execution-time,wasmtimecraneliftoptimized,gesummv,0.008153
execution-time,wasmtimecraneliftoptimized,gramschmidt,10.400547
execution-time,wasmtimecraneliftoptimized,heat-3d,10.586241
execution-time,wasmtimecraneliftoptimized,jacobi-1d,0.006067
execution-time,wasmtimecraneliftoptimized,jacobi-2d,7.83817
execution-time,wasmtimecraneliftoptimized,lu,13.823526
execution-time,wasmtimecraneliftoptimized,ludcmp,13.154018
execution-time,wasmtimecraneliftoptimized,mvt,0.029007
execution-time,wasmtimecraneliftoptimized,nussinov,15.355307
execution-time,wasmtimecraneliftoptimized,seidel-2d,21.793879
execution-time,wasmtimecraneliftoptimized,symm,5.329198
execution-time,wasmtimecraneliftoptimized,syr2k,10.391792
execution-time,wasmtimecraneliftoptimized,syrk,4.938086
execution-time,wasmtimecraneliftoptimized,trisolv,0.004174
execution-time,wasmtimecraneliftoptimized,trmm,2.862775
