type,name,test,value
execution-time,x8664native,2mm,3.231115
execution-time,x8664native,3mm,6.204677
execution-time,x8664native,adi,9.956342
execution-time,x8664native,atax,0.00631
execution-time,x8664native,bicg,0.009944
execution-time,x8664native,cholesky,1.50233
execution-time,x8664native,correlation,5.589102
execution-time,x8664native,covariance,5.775722
execution-time,x8664native,deriche,0.231372
execution-time,x8664native,doitgen,0.540937
execution-time,x8664native,durbin,0.002956
execution-time,x8664native,fdtd-2d,2.233743
execution-time,x8664native,floyd-warshall,17.535529
execution-time,x8664native,gemm,0.869077
execution-time,x8664native,gemver,0.025649
execution-time,x8664native,gesummv,0.004859
execution-time,x8664native,gramschmidt,11.438921
execution-time,x8664native,heat-3d,2.301241
execution-time,x8664native,jacobi-1d,0.000564
execution-time,x8664native,jacobi-2d,2.35416
execution-time,x8664native,lu,8.112689
execution-time,x8664native,ludcmp,9.386749
execution-time,x8664native,mvt,0.019831
execution-time,x8664native,nussinov,6.133888
execution-time,x8664native,seidel-2d,19.494365
execution-time,x8664native,symm,3.384709
execution-time,x8664native,syr2k,5.650444
execution-time,x8664native,syrk,1.313314
execution-time,x8664native,trisolv,0.002858
execution-time,x8664native,trmm,2.49387
