type,name,test,value
initialization-time,wasmtimecranelift,covariance,0.0919426670006942
initialization-time,wasmtimecranelift,correlation,0.08134946800055332
initialization-time,wasmtimecranelift,mvt,0.08088318499721936
initialization-time,wasmtimecranelift,bicg,0.08291443300186074
initialization-time,wasmtimecranelift,doitgen,0.07779690399911487
initialization-time,wasmtimecranelift,2mm,0.07731658899865579
initialization-time,wasmtimecranelift,atax,0.07059083700005431
initialization-time,wasmtimecranelift,3mm,0.07556746199770714
initialization-time,wasmtimecranelift,gesummv,0.07117611400099122
initialization-time,wasmtimecranelift,syrk,0.08465387899923371
initialization-time,wasmtimecranelift,gemm,0.07267559100000653
initialization-time,wasmtimecranelift,syr2k,0.07419837500128779
initialization-time,wasmtimecranelift,trmm,0.07613822400162462
initialization-time,wasmtimecranelift,gemver,0.08470754500012845
initialization-time,wasmtimecranelift,symm,0.07938415299940971
initialization-time,wasmtimecranelift,trisolv,0.07300503300211858
initialization-time,wasmtimecranelift,durbin,0.07363136500134715
initialization-time,wasmtimecranelift,ludcmp,0.07508061800035648
initialization-time,wasmtimecranelift,gramschmidt,0.08426001399857341
initialization-time,wasmtimecranelift,cholesky,0.06977641800040146
initialization-time,wasmtimecranelift,lu,0.07328207300088252
initialization-time,wasmtimecranelift,floyd-warshall,0.0722925039990514
initialization-time,wasmtimecranelift,nussinov,0.0735139899989008
initialization-time,wasmtimecranelift,deriche,0.0825865189981414
initialization-time,wasmtimecranelift,heat-3d,0.06987148900225293
initialization-time,wasmtimecranelift,seidel-2d,0.07237555100073223
initialization-time,wasmtimecranelift,jacobi-2d,0.07294571000238648
initialization-time,wasmtimecranelift,adi,0.06766200300262426
initialization-time,wasmtimecranelift,fdtd-2d,0.07338023299962515
initialization-time,wasmtimecranelift,jacobi-1d,0.07363852900016354
