type,name,test,value
execution-time,wasmersinglepass,covariance,7.813795
execution-time,wasmersinglepass,correlation,7.731592
execution-time,wasmersinglepass,mvt,0.045592
execution-time,wasmersinglepass,bicg,0.037814
execution-time,wasmersinglepass,doitgen,2.059351
execution-time,wasmersinglepass,2mm,11.906244
execution-time,wasmersinglepass,atax,0.035191
execution-time,wasmersinglepass,3mm,24.392622
execution-time,wasmersinglepass,gesummv,0.014066
execution-time,wasmersinglepass,syrk,4.766556
execution-time,wasmersinglepass,gemm,6.913026
execution-time,wasmersinglepass,syr2k,12.559287
execution-time,wasmersinglepass,trmm,3.615563
execution-time,wasmersinglepass,gemver,0.073587
execution-time,wasmersinglepass,symm,7.542547
execution-time,wasmersinglepass,trisolv,0.00918
execution-time,wasmersinglepass,durbin,0.024917
execution-time,wasmersinglepass,ludcmp,18.425835
execution-time,wasmersinglepass,gramschmidt,10.853529
execution-time,wasmersinglepass,cholesky,6.573288
execution-time,wasmersinglepass,lu,18.215261
execution-time,wasmersinglepass,floyd-warshall,137.926794
execution-time,wasmersinglepass,nussinov,18.765892
execution-time,wasmersinglepass,deriche,0.351872
execution-time,wasmersinglepass,heat-3d,18.140431
execution-time,wasmersinglepass,seidel-2d,22.398551
execution-time,wasmersinglepass,jacobi-2d,13.720813
execution-time,wasmersinglepass,adi,15.952588
execution-time,wasmersinglepass,fdtd-2d,11.295282
execution-time,wasmersinglepass,jacobi-1d,0.011279
