type,name,test,value
execution-time,x8664native,covariance,6.208926
execution-time,x8664native,correlation,6.221158
execution-time,x8664native,mvt,0.020131
execution-time,x8664native,bicg,0.010036
execution-time,x8664native,doitgen,0.519884
execution-time,x8664native,2mm,3.570583
execution-time,x8664native,atax,0.006132
execution-time,x8664native,3mm,6.428813
execution-time,x8664native,gesummv,0.004899
execution-time,x8664native,syrk,1.058076
execution-time,x8664native,gemm,0.572444
execution-time,x8664native,syr2k,5.495375
execution-time,x8664native,trmm,2.440809
execution-time,x8664native,gemver,0.026052
execution-time,x8664native,symm,3.556635
execution-time,x8664native,trisolv,0.002707
execution-time,x8664native,durbin,0.002814
execution-time,x8664native,ludcmp,8.717547
execution-time,x8664native,gramschmidt,10.0156
execution-time,x8664native,cholesky,1.502105
execution-time,x8664native,lu,8.920454
execution-time,x8664native,floyd-warshall,13.85429
execution-time,x8664native,nussinov,6.013327
execution-time,x8664native,deriche,0.236268
execution-time,x8664native,heat-3d,2.152433
execution-time,x8664native,seidel-2d,18.645804
execution-time,x8664native,jacobi-2d,1.665903
execution-time,x8664native,adi,8.389094
execution-time,x8664native,fdtd-2d,2.025569
execution-time,x8664native,jacobi-1d,0.000523
