type,name,test,value
execution-time,spidermonkey,covariance,6.368
execution-time,spidermonkey,correlation,6.295
execution-time,spidermonkey,mvt,0.038
execution-time,spidermonkey,bicg,0.025
execution-time,spidermonkey,doitgen,1.701
execution-time,spidermonkey,2mm,7.704
execution-time,spidermonkey,atax,0.029
execution-time,spidermonkey,3mm,16.406
execution-time,spidermonkey,gesummv,0.012
execution-time,spidermonkey,syrk,2.88
execution-time,spidermonkey,gemm,4.99
execution-time,spidermonkey,syr2k,7.434
execution-time,spidermonkey,trmm,2.879
execution-time,spidermonkey,gemver,0.067
execution-time,spidermonkey,symm,5.338
execution-time,spidermonkey,trisolv,0.008
execution-time,spidermonkey,durbin,0.02
execution-time,spidermonkey,ludcmp,13.836
execution-time,spidermonkey,gramschmidt,9.403
execution-time,spidermonkey,cholesky,3.217
execution-time,spidermonkey,lu,13.191
execution-time,spidermonkey,floyd-warshall,70.711
execution-time,spidermonkey,nussinov,27.834
execution-time,spidermonkey,deriche,0.404
execution-time,spidermonkey,heat-3d,30.054
execution-time,spidermonkey,seidel-2d,18.889
execution-time,spidermonkey,jacobi-2d,11.005
execution-time,spidermonkey,adi,11.634
execution-time,spidermonkey,fdtd-2d,7.823
execution-time,spidermonkey,jacobi-1d,0.015
