type,name,test,value
execution-time,wasmtimecranelift,covariance,8.570365
execution-time,wasmtimecranelift,correlation,9.630377
execution-time,wasmtimecranelift,mvt,0.046079
execution-time,wasmtimecranelift,bicg,0.034075
execution-time,wasmtimecranelift,doitgen,2.678308
execution-time,wasmtimecranelift,2mm,13.163335
execution-time,wasmtimecranelift,atax,0.029205
execution-time,wasmtimecranelift,3mm,28.237135
execution-time,wasmtimecranelift,gesummv,0.017246
execution-time,wasmtimecranelift,syrk,5.53281
execution-time,wasmtimecranelift,gemm,6.990115
execution-time,wasmtimecranelift,syr2k,14.939893
execution-time,wasmtimecranelift,trmm,3.905107
execution-time,wasmtimecranelift,gemver,0.082189
execution-time,wasmtimecranelift,symm,8.686411
execution-time,wasmtimecranelift,trisolv,0.005951
execution-time,wasmtimecranelift,durbin,0.022202
execution-time,wasmtimecranelift,ludcmp,16.19064
execution-time,wasmtimecranelift,gramschmidt,13.293782
execution-time,wasmtimecranelift,cholesky,5.447604
execution-time,wasmtimecranelift,lu,21.036781
execution-time,wasmtimecranelift,floyd-warshall,148.644122
execution-time,wasmtimecranelift,nussinov,20.475846
execution-time,wasmtimecranelift,deriche,0.387363
execution-time,wasmtimecranelift,heat-3d,21.287341
execution-time,wasmtimecranelift,seidel-2d,22.026786
execution-time,wasmtimecranelift,jacobi-2d,16.347934
execution-time,wasmtimecranelift,adi,18.163814
execution-time,wasmtimecranelift,fdtd-2d,12.857974
execution-time,wasmtimecranelift,jacobi-1d,0.012037
