type,name,test,value
initialization-time,spidermonkeywasm,covariance,0.03313311701640487
initialization-time,spidermonkeywasm,correlation,0.032349264016374946
initialization-time,spidermonkeywasm,mvt,0.029341980000026524
initialization-time,spidermonkeywasm,bicg,0.03159031202085316
initialization-time,spidermonkeywasm,doitgen,0.03630498598795384
initialization-time,spidermonkeywasm,2mm,0.03691761498339474
initialization-time,spidermonkeywasm,atax,0.032623752020299435
initialization-time,spidermonkeywasm,3mm,0.032227238989435136
initialization-time,spidermonkeywasm,gesummv,0.032072768022771925
initialization-time,spidermonkeywasm,syrk,0.030448000004980713
initialization-time,spidermonkeywasm,gemm,0.032133972039446235
initialization-time,spidermonkeywasm,syr2k,0.033705145004205406
initialization-time,spidermonkeywasm,trmm,0.035340036964043975
initialization-time,spidermonkeywasm,gemver,0.03168856498086825
initialization-time,spidermonkeywasm,symm,0.03147261298727244
initialization-time,spidermonkeywasm,trisolv,0.031840990006458014
initialization-time,spidermonkeywasm,durbin,0.03275705798296258
initialization-time,spidermonkeywasm,ludcmp,0.035866628983058035
initialization-time,spidermonkeywasm,gramschmidt,0.0367155370186083
initialization-time,spidermonkeywasm,cholesky,0.034329103014897555
initialization-time,spidermonkeywasm,lu,0.03159595199394971
initialization-time,spidermonkeywasm,floyd-warshall,0.029546920966822654
initialization-time,spidermonkeywasm,nussinov,0.030241863045375794
initialization-time,spidermonkeywasm,deriche,0.034289848001208156
initialization-time,spidermonkeywasm,heat-3d,0.03572748595615849
initialization-time,spidermonkeywasm,seidel-2d,0.03500969003653154
initialization-time,spidermonkeywasm,jacobi-2d,0.033677224011626095
initialization-time,spidermonkeywasm,adi,0.03289365099044517
initialization-time,spidermonkeywasm,fdtd-2d,0.033289394981693476
initialization-time,spidermonkeywasm,jacobi-1d,0.03464454901404679
