type,name,test,value
execution-time,wasmer,covariance,6.903617
execution-time,wasmer,correlation,6.865998
execution-time,wasmer,mvt,0.032642
execution-time,wasmer,bicg,0.024319
execution-time,wasmer,doitgen,1.237489
execution-time,wasmer,2mm,7.335278
execution-time,wasmer,atax,0.021269
execution-time,wasmer,3mm,15.957296
execution-time,wasmer,gesummv,0.009753
execution-time,wasmer,syrk,3.857364
execution-time,wasmer,gemm,3.838569
execution-time,wasmer,syr2k,10.024053
execution-time,wasmer,trmm,3.18126
execution-time,wasmer,gemver,0.050374
execution-time,wasmer,symm,6.447841
execution-time,wasmer,trisolv,0.004379
execution-time,wasmer,durbin,0.012025
execution-time,wasmer,ludcmp,12.605098
execution-time,wasmer,gramschmidt,9.846192
execution-time,wasmer,cholesky,2.868049
execution-time,wasmer,lu,13.63962
execution-time,wasmer,floyd-warshall,79.227776
execution-time,wasmer,nussinov,14.323782
execution-time,wasmer,deriche,0.255393
execution-time,wasmer,heat-3d,11.946582
execution-time,wasmer,seidel-2d,21.581532
execution-time,wasmer,jacobi-2d,8.442008
execution-time,wasmer,adi,10.102198
execution-time,wasmer,fdtd-2d,6.823112
execution-time,wasmer,jacobi-1d,0.006699
