type,name,test,value
execution-time,spidermonkeywasm,covariance,5.971
execution-time,spidermonkeywasm,correlation,5.997
execution-time,spidermonkeywasm,mvt,0.021
execution-time,spidermonkeywasm,bicg,0.012
execution-time,spidermonkeywasm,doitgen,0.62
execution-time,spidermonkeywasm,2mm,4.838
execution-time,spidermonkeywasm,atax,0.009
execution-time,spidermonkeywasm,3mm,7.948
execution-time,spidermonkeywasm,gesummv,0.005
execution-time,spidermonkeywasm,syrk,1.651
execution-time,spidermonkeywasm,gemm,2.436
execution-time,spidermonkeywasm,syr2k,5.454
execution-time,spidermonkeywasm,trmm,2.447
execution-time,spidermonkeywasm,gemver,0.029
execution-time,spidermonkeywasm,symm,3.952
execution-time,spidermonkeywasm,trisolv,0.003
execution-time,spidermonkeywasm,durbin,0.008
execution-time,spidermonkeywasm,ludcmp,8.738
execution-time,spidermonkeywasm,gramschmidt,9.64
execution-time,spidermonkeywasm,cholesky,1.573
execution-time,spidermonkeywasm,lu,9.042
execution-time,spidermonkeywasm,floyd-warshall,28.941
execution-time,spidermonkeywasm,nussinov,8.54
execution-time,spidermonkeywasm,deriche,0.246
execution-time,spidermonkeywasm,heat-3d,4.953
execution-time,spidermonkeywasm,seidel-2d,19.601
execution-time,spidermonkeywasm,jacobi-2d,3.653
execution-time,spidermonkeywasm,adi,8.453
execution-time,spidermonkeywasm,fdtd-2d,3.527
execution-time,spidermonkeywasm,jacobi-1d,0.003
