type,name,test,value
execution-time,spidermonkey,covariance,6.323
execution-time,spidermonkey,correlation,6.283
execution-time,spidermonkey,mvt,0.04
execution-time,spidermonkey,bicg,0.024
execution-time,spidermonkey,doitgen,1.707
execution-time,spidermonkey,2mm,7.567
execution-time,spidermonkey,atax,0.03
execution-time,spidermonkey,3mm,15.885
execution-time,spidermonkey,gesummv,0.013
execution-time,spidermonkey,syrk,2.898
execution-time,spidermonkey,gemm,4.987
execution-time,spidermonkey,syr2k,7.427
execution-time,spidermonkey,trmm,2.855
execution-time,spidermonkey,gemver,0.066
execution-time,spidermonkey,symm,5.259
execution-time,spidermonkey,trisolv,0.008
execution-time,spidermonkey,durbin,0.02
execution-time,spidermonkey,ludcmp,13.742
execution-time,spidermonkey,gramschmidt,9.53
execution-time,spidermonkey,cholesky,3.193
execution-time,spidermonkey,lu,13.492
execution-time,spidermonkey,floyd-warshall,69.76
execution-time,spidermonkey,nussinov,28.173
execution-time,spidermonkey,deriche,0.4
execution-time,spidermonkey,heat-3d,30.225
execution-time,spidermonkey,seidel-2d,19.134
execution-time,spidermonkey,jacobi-2d,11.357
execution-time,spidermonkey,adi,12.376
execution-time,spidermonkey,fdtd-2d,7.805
execution-time,spidermonkey,jacobi-1d,0.015
