type,name,test,value
execution-time,wasmtimecranelift,covariance,8.476902
execution-time,wasmtimecranelift,correlation,9.581747
execution-time,wasmtimecranelift,mvt,0.045152
execution-time,wasmtimecranelift,bicg,0.033983
execution-time,wasmtimecranelift,doitgen,2.689316
execution-time,wasmtimecranelift,2mm,13.36875
execution-time,wasmtimecranelift,atax,0.029321
execution-time,wasmtimecranelift,3mm,26.928762
execution-time,wasmtimecranelift,gesummv,0.017385
execution-time,wasmtimecranelift,syrk,5.527328
execution-time,wasmtimecranelift,gemm,7.000122
execution-time,wasmtimecranelift,syr2k,15.040789
execution-time,wasmtimecranelift,trmm,3.948147
execution-time,wasmtimecranelift,gemver,0.081739
execution-time,wasmtimecranelift,symm,8.763218
execution-time,wasmtimecranelift,trisolv,0.005952
execution-time,wasmtimecranelift,durbin,0.022634
execution-time,wasmtimecranelift,ludcmp,16.209922
execution-time,wasmtimecranelift,gramschmidt,13.294281
execution-time,wasmtimecranelift,cholesky,5.505164
execution-time,wasmtimecranelift,lu,21.194982
execution-time,wasmtimecranelift,floyd-warshall,146.395776
execution-time,wasmtimecranelift,nussinov,20.356095
execution-time,wasmtimecranelift,deriche,0.388534
execution-time,wasmtimecranelift,heat-3d,21.583236
execution-time,wasmtimecranelift,seidel-2d,21.929601
execution-time,wasmtimecranelift,jacobi-2d,15.837579
execution-time,wasmtimecranelift,adi,19.075954
execution-time,wasmtimecranelift,fdtd-2d,12.195928
execution-time,wasmtimecranelift,jacobi-1d,0.011861
