type,name,test,value
initialization-time,wasmersinglepass,covariance,0.013302913001098204
initialization-time,wasmersinglepass,correlation,0.013165686999855097
initialization-time,wasmersinglepass,mvt,0.013640905999636743
initialization-time,wasmersinglepass,bicg,0.013437906993203796
initialization-time,wasmersinglepass,doitgen,0.013626564999867696
initialization-time,wasmersinglepass,2mm,0.013730806000239681
initialization-time,wasmersinglepass,atax,0.013424228003714234
initialization-time,wasmersinglepass,3mm,0.017727359998389147
initialization-time,wasmersinglepass,gesummv,0.013456540000333916
initialization-time,wasmersinglepass,syrk,0.015245221999066416
initialization-time,wasmersinglepass,gemm,0.016323650001140777
initialization-time,wasmersinglepass,syr2k,0.014147010995657183
initialization-time,wasmersinglepass,trmm,0.01345624499663245
initialization-time,wasmersinglepass,gemver,0.0137046830059262
initialization-time,wasmersinglepass,symm,0.016307375000906177
initialization-time,wasmersinglepass,trisolv,0.014881668001180515
initialization-time,wasmersinglepass,durbin,0.016079027998785023
initialization-time,wasmersinglepass,ludcmp,0.016004310004063882
initialization-time,wasmersinglepass,gramschmidt,0.017466657001932617
initialization-time,wasmersinglepass,cholesky,0.01687707500241231
initialization-time,wasmersinglepass,lu,0.01755384299758589
initialization-time,wasmersinglepass,floyd-warshall,0.016195488002267666
initialization-time,wasmersinglepass,nussinov,0.01626414400379872
initialization-time,wasmersinglepass,deriche,0.016409535994171165
initialization-time,wasmersinglepass,heat-3d,0.016128745999594685
initialization-time,wasmersinglepass,seidel-2d,0.01626716900500469
initialization-time,wasmersinglepass,jacobi-2d,0.01613002699741628
initialization-time,wasmersinglepass,adi,0.016679986998497043
initialization-time,wasmersinglepass,fdtd-2d,0.017181374998472165
initialization-time,wasmersinglepass,jacobi-1d,0.01640425199730089
