type,name,test,value
execution-time,spidermonkey,covariance,6.354
execution-time,spidermonkey,correlation,6.263
execution-time,spidermonkey,mvt,0.038
execution-time,spidermonkey,bicg,0.024
execution-time,spidermonkey,doitgen,1.717
execution-time,spidermonkey,2mm,7.506
execution-time,spidermonkey,atax,0.029
execution-time,spidermonkey,3mm,16.206
execution-time,spidermonkey,gesummv,0.012
execution-time,spidermonkey,syrk,2.949
execution-time,spidermonkey,gemm,5.001
execution-time,spidermonkey,syr2k,7.506
execution-time,spidermonkey,trmm,2.876
execution-time,spidermonkey,gemver,0.064
execution-time,spidermonkey,symm,5.29
execution-time,spidermonkey,trisolv,0.008
execution-time,spidermonkey,durbin,0.022
execution-time,spidermonkey,ludcmp,13.856
execution-time,spidermonkey,gramschmidt,9.667
execution-time,spidermonkey,cholesky,3.235
execution-time,spidermonkey,lu,13.419
execution-time,spidermonkey,floyd-warshall,70.146
execution-time,spidermonkey,nussinov,27.9
execution-time,spidermonkey,deriche,0.406
execution-time,spidermonkey,heat-3d,30.085
execution-time,spidermonkey,seidel-2d,18.824
execution-time,spidermonkey,jacobi-2d,10.995
execution-time,spidermonkey,adi,11.721
execution-time,spidermonkey,fdtd-2d,7.874
execution-time,spidermonkey,jacobi-1d,0.016
