type,name,test,value
initialization-time,spidermonkeywasm,covariance,0.043550799950025976
initialization-time,spidermonkeywasm,correlation,0.045612907968461514
initialization-time,spidermonkeywasm,mvt,0.04697899997700006
initialization-time,spidermonkeywasm,bicg,0.04377132497029379
initialization-time,spidermonkeywasm,doitgen,0.03389049897668883
initialization-time,spidermonkeywasm,2mm,0.03371588699519634
initialization-time,spidermonkeywasm,atax,0.033155307988636196
initialization-time,spidermonkeywasm,3mm,0.03545144700910896
initialization-time,spidermonkeywasm,gesummv,0.03404426801716909
initialization-time,spidermonkeywasm,syrk,0.041026573977433145
initialization-time,spidermonkeywasm,gemm,0.03436330700060353
initialization-time,spidermonkeywasm,syr2k,0.03277337702456862
initialization-time,spidermonkeywasm,trmm,0.032032391987740993
initialization-time,spidermonkeywasm,gemver,0.03304047102574259
initialization-time,spidermonkeywasm,symm,0.03243673103861511
initialization-time,spidermonkeywasm,trisolv,0.03430743800709024
initialization-time,spidermonkeywasm,durbin,0.034004184999503195
initialization-time,spidermonkeywasm,ludcmp,0.03217696800129488
initialization-time,spidermonkeywasm,gramschmidt,0.030404536053538322
initialization-time,spidermonkeywasm,cholesky,0.030017712037079036
initialization-time,spidermonkeywasm,lu,0.03184733900707215
initialization-time,spidermonkeywasm,floyd-warshall,0.03220387297915295
initialization-time,spidermonkeywasm,nussinov,0.03679221897618845
initialization-time,spidermonkeywasm,deriche,0.03409132297383621
initialization-time,spidermonkeywasm,heat-3d,0.030638739990536124
initialization-time,spidermonkeywasm,seidel-2d,0.030567031004466116
initialization-time,spidermonkeywasm,jacobi-2d,0.031679655017796904
initialization-time,spidermonkeywasm,adi,0.03192211996065453
initialization-time,spidermonkeywasm,fdtd-2d,0.032356808020267636
initialization-time,spidermonkeywasm,jacobi-1d,0.03342429001349956
