type,name,test,value
initialization-time,spidermonkey,covariance,0.02752145001431927
initialization-time,spidermonkey,correlation,0.027746729960199445
initialization-time,spidermonkey,mvt,0.02786584396380931
initialization-time,spidermonkey,bicg,0.028464236995205283
initialization-time,spidermonkey,doitgen,0.02823751198593527
initialization-time,spidermonkey,2mm,0.02853497100295499
initialization-time,spidermonkey,atax,0.03202416800195351
initialization-time,spidermonkey,3mm,0.03332391398726031
initialization-time,spidermonkey,gesummv,0.032657009025570005
initialization-time,spidermonkey,syrk,0.029921585984993726
initialization-time,spidermonkey,gemm,0.02956358401570469
initialization-time,spidermonkey,syr2k,0.029790420026984066
initialization-time,spidermonkey,trmm,0.033195406023878604
initialization-time,spidermonkey,gemver,0.035435578029137105
initialization-time,spidermonkey,symm,0.03444666299037635
initialization-time,spidermonkey,trisolv,0.03405981103423983
initialization-time,spidermonkey,durbin,0.03056714398553595
initialization-time,spidermonkey,ludcmp,0.030757642001844943
initialization-time,spidermonkey,gramschmidt,0.03306970605626702
initialization-time,spidermonkey,cholesky,0.032723629963584244
initialization-time,spidermonkey,lu,0.03421078296378255
initialization-time,spidermonkey,floyd-warshall,0.032798234024085104
initialization-time,spidermonkey,nussinov,0.030368151026777923
initialization-time,spidermonkey,deriche,0.029582049988675863
initialization-time,spidermonkey,heat-3d,0.028457816981244832
initialization-time,spidermonkey,seidel-2d,0.027739120996557176
initialization-time,spidermonkey,jacobi-2d,0.028868925001006573
initialization-time,spidermonkey,adi,0.029862819996196777
initialization-time,spidermonkey,fdtd-2d,0.031871938961558044
initialization-time,spidermonkey,jacobi-1d,0.03415621700696647
