type,name,test,value
execution-time,spidermonkeywasm,covariance,5.992
execution-time,spidermonkeywasm,correlation,5.962
execution-time,spidermonkeywasm,mvt,0.021
execution-time,spidermonkeywasm,bicg,0.01
execution-time,spidermonkeywasm,doitgen,0.998
execution-time,spidermonkeywasm,2mm,4.474
execution-time,spidermonkeywasm,atax,0.01
execution-time,spidermonkeywasm,3mm,8.011
execution-time,spidermonkeywasm,gesummv,0.004
execution-time,spidermonkeywasm,syrk,1.613
execution-time,spidermonkeywasm,gemm,1.8
execution-time,spidermonkeywasm,syr2k,5.415
execution-time,spidermonkeywasm,trmm,2.439
execution-time,spidermonkeywasm,gemver,0.029
execution-time,spidermonkeywasm,symm,3.87
execution-time,spidermonkeywasm,trisolv,0.003
execution-time,spidermonkeywasm,durbin,0.007
execution-time,spidermonkeywasm,ludcmp,8.796
execution-time,spidermonkeywasm,gramschmidt,9.766
execution-time,spidermonkeywasm,cholesky,1.572
execution-time,spidermonkeywasm,lu,9.172
execution-time,spidermonkeywasm,floyd-warshall,40.686
execution-time,spidermonkeywasm,nussinov,8.962
execution-time,spidermonkeywasm,deriche,0.245
execution-time,spidermonkeywasm,heat-3d,4.985
execution-time,spidermonkeywasm,seidel-2d,19.605
execution-time,spidermonkeywasm,jacobi-2d,3.669
execution-time,spidermonkeywasm,adi,8.512
execution-time,spidermonkeywasm,fdtd-2d,3.511
execution-time,spidermonkeywasm,jacobi-1d,0.003
