type,name,test,value
initialization-time,spidermonkeywasm,covariance,0.034473554987926036
initialization-time,spidermonkeywasm,correlation,0.03664140502223745
initialization-time,spidermonkeywasm,mvt,0.03343964699888602
initialization-time,spidermonkeywasm,bicg,0.03356347099179402
initialization-time,spidermonkeywasm,doitgen,0.03345129900844768
initialization-time,spidermonkeywasm,2mm,0.03367232397431508
initialization-time,spidermonkeywasm,atax,0.03091929404763505
initialization-time,spidermonkeywasm,3mm,0.02997789904475212
initialization-time,spidermonkeywasm,gesummv,0.030203938018530607
initialization-time,spidermonkeywasm,syrk,0.03144174499902874
initialization-time,spidermonkeywasm,gemm,0.03460947400890291
initialization-time,spidermonkeywasm,syr2k,0.03472528303973377
initialization-time,spidermonkeywasm,trmm,0.03507883899146691
initialization-time,spidermonkeywasm,gemver,0.034794186998624355
initialization-time,spidermonkeywasm,symm,0.03440426097949967
initialization-time,spidermonkeywasm,trisolv,0.03483452001819387
initialization-time,spidermonkeywasm,durbin,0.035763612017035484
initialization-time,spidermonkeywasm,ludcmp,0.03497180895647034
initialization-time,spidermonkeywasm,gramschmidt,0.035499439982231706
initialization-time,spidermonkeywasm,cholesky,0.0315187830128707
initialization-time,spidermonkeywasm,lu,0.03204881300916895
initialization-time,spidermonkeywasm,floyd-warshall,0.030437557958066463
initialization-time,spidermonkeywasm,nussinov,0.035410532960668206
initialization-time,spidermonkeywasm,deriche,0.03329230099916458
initialization-time,spidermonkeywasm,heat-3d,0.03426234796643257
initialization-time,spidermonkeywasm,seidel-2d,0.03149546799249947
initialization-time,spidermonkeywasm,jacobi-2d,0.02918072498869151
initialization-time,spidermonkeywasm,adi,0.029561622999608517
initialization-time,spidermonkeywasm,fdtd-2d,0.03160589298931882
initialization-time,spidermonkeywasm,jacobi-1d,0.03439672401873395
