type,name,test,value
execution-time,wasmtimecraneliftoptimized,covariance,6.225571
execution-time,wasmtimecraneliftoptimized,correlation,6.185878
execution-time,wasmtimecraneliftoptimized,mvt,0.028912
execution-time,wasmtimecraneliftoptimized,bicg,0.021912
execution-time,wasmtimecraneliftoptimized,doitgen,1.322212
execution-time,wasmtimecraneliftoptimized,2mm,6.66746
execution-time,wasmtimecraneliftoptimized,atax,0.019896
execution-time,wasmtimecraneliftoptimized,3mm,12.836027
execution-time,wasmtimecraneliftoptimized,gesummv,0.009272
execution-time,wasmtimecraneliftoptimized,syrk,3.117224
execution-time,wasmtimecraneliftoptimized,gemm,3.805973
execution-time,wasmtimecraneliftoptimized,syr2k,8.866864
execution-time,wasmtimecraneliftoptimized,trmm,2.982845
execution-time,wasmtimecraneliftoptimized,gemver,0.045725
execution-time,wasmtimecraneliftoptimized,symm,5.025016
execution-time,wasmtimecraneliftoptimized,trisolv,0.004444
execution-time,wasmtimecraneliftoptimized,durbin,0.013712
execution-time,wasmtimecraneliftoptimized,ludcmp,10.829992
execution-time,wasmtimecraneliftoptimized,gramschmidt,9.521486
execution-time,wasmtimecraneliftoptimized,cholesky,2.852895
execution-time,wasmtimecraneliftoptimized,lu,11.705995
execution-time,wasmtimecraneliftoptimized,floyd-warshall,86.262256
execution-time,wasmtimecraneliftoptimized,nussinov,12.621295
execution-time,wasmtimecraneliftoptimized,deriche,0.248061
execution-time,wasmtimecraneliftoptimized,heat-3d,12.215241
execution-time,wasmtimecraneliftoptimized,seidel-2d,21.655439
execution-time,wasmtimecraneliftoptimized,jacobi-2d,7.514926
execution-time,wasmtimecraneliftoptimized,adi,9.690799
execution-time,wasmtimecraneliftoptimized,fdtd-2d,5.929406
execution-time,wasmtimecraneliftoptimized,jacobi-1d,0.006184
