type,name,test,value
initialization-time,x8664generic,covariance,0.0028917479999108764
initialization-time,x8664generic,correlation,0.0027826159998767253
initialization-time,x8664generic,mvt,0.0027921019996028917
initialization-time,x8664generic,bicg,0.002821990000029473
initialization-time,x8664generic,doitgen,0.002812705999986065
initialization-time,x8664generic,2mm,0.0028398780000316037
initialization-time,x8664generic,atax,0.002837224999893806
initialization-time,x8664generic,3mm,0.0027833530002681073
initialization-time,x8664generic,gesummv,0.0027838249998239917
initialization-time,x8664generic,syrk,0.0027800380003100145
initialization-time,x8664generic,gemm,0.002755940000042756
initialization-time,x8664generic,syr2k,0.0028078659997845534
initialization-time,x8664generic,trmm,0.0027985080000689777
initialization-time,x8664generic,gemver,0.00278506600034234
initialization-time,x8664generic,symm,0.0027547560002858518
initialization-time,x8664generic,trisolv,0.0027780989998973382
initialization-time,x8664generic,durbin,0.002795503000015742
initialization-time,x8664generic,ludcmp,0.0028495730002759956
initialization-time,x8664generic,gramschmidt,0.0027942080000684655
initialization-time,x8664generic,cholesky,0.0027580369996940135
initialization-time,x8664generic,lu,0.0027595299998210976
initialization-time,x8664generic,floyd-warshall,0.002724415999637131
initialization-time,x8664generic,nussinov,0.0028457620001063333
initialization-time,x8664generic,deriche,0.003476611999758461
initialization-time,x8664generic,heat-3d,0.0033795009999266767
initialization-time,x8664generic,seidel-2d,0.0032910379995882977
initialization-time,x8664generic,jacobi-2d,0.0029208099999777914
initialization-time,x8664generic,adi,0.0028412289998414053
initialization-time,x8664generic,fdtd-2d,0.0028466560002016195
initialization-time,x8664generic,jacobi-1d,0.002835653000147431
