type,name,test,value
execution-time,wasmtimecranelift,covariance,8.727615
execution-time,wasmtimecranelift,correlation,9.494786
execution-time,wasmtimecranelift,mvt,0.04561
execution-time,wasmtimecranelift,bicg,0.034037
execution-time,wasmtimecranelift,doitgen,2.696416
execution-time,wasmtimecranelift,2mm,13.243271
execution-time,wasmtimecranelift,atax,0.029254
execution-time,wasmtimecranelift,3mm,28.365614
execution-time,wasmtimecranelift,gesummv,0.017174
execution-time,wasmtimecranelift,syrk,5.485909
execution-time,wasmtimecranelift,gemm,7.007968
execution-time,wasmtimecranelift,syr2k,15.021055
execution-time,wasmtimecranelift,trmm,4.01632
execution-time,wasmtimecranelift,gemver,0.082302
execution-time,wasmtimecranelift,symm,8.764103
execution-time,wasmtimecranelift,trisolv,0.005946
execution-time,wasmtimecranelift,durbin,0.022414
execution-time,wasmtimecranelift,ludcmp,16.256288
execution-time,wasmtimecranelift,gramschmidt,13.196915
execution-time,wasmtimecranelift,cholesky,5.484908
execution-time,wasmtimecranelift,lu,21.069509
execution-time,wasmtimecranelift,floyd-warshall,150.021031
execution-time,wasmtimecranelift,nussinov,20.327505
execution-time,wasmtimecranelift,deriche,0.392194
execution-time,wasmtimecranelift,heat-3d,21.353238
execution-time,wasmtimecranelift,seidel-2d,21.807977
execution-time,wasmtimecranelift,jacobi-2d,15.778113
execution-time,wasmtimecranelift,adi,18.883718
execution-time,wasmtimecranelift,fdtd-2d,12.650818
execution-time,wasmtimecranelift,jacobi-1d,0.011618
