type,name,test,value
initialization-time,wasmtimecranelift,covariance,0.08002989400119986
initialization-time,wasmtimecranelift,correlation,0.07858113399561262
initialization-time,wasmtimecranelift,mvt,0.08108450799772982
initialization-time,wasmtimecranelift,bicg,0.0763754829968093
initialization-time,wasmtimecranelift,doitgen,0.07409640699916054
initialization-time,wasmtimecranelift,2mm,0.07242351100285305
initialization-time,wasmtimecranelift,atax,0.07426514100370696
initialization-time,wasmtimecranelift,3mm,0.0780908580054529
initialization-time,wasmtimecranelift,gesummv,0.07101827400038019
initialization-time,wasmtimecranelift,syrk,0.07069737400161102
initialization-time,wasmtimecranelift,gemm,0.0752583119974588
initialization-time,wasmtimecranelift,syr2k,0.07133980100479675
initialization-time,wasmtimecranelift,trmm,0.07683770299627213
initialization-time,wasmtimecranelift,gemver,0.07271625599969411
initialization-time,wasmtimecranelift,symm,0.08144061200437136
initialization-time,wasmtimecranelift,trisolv,0.07360765699559124
initialization-time,wasmtimecranelift,durbin,0.07310819400299806
initialization-time,wasmtimecranelift,ludcmp,0.08552510900335619
initialization-time,wasmtimecranelift,gramschmidt,0.07074840099812718
initialization-time,wasmtimecranelift,cholesky,0.07742891499947291
initialization-time,wasmtimecranelift,lu,0.0725461539987009
initialization-time,wasmtimecranelift,floyd-warshall,0.07533185699867317
initialization-time,wasmtimecranelift,nussinov,0.08254781599680427
initialization-time,wasmtimecranelift,deriche,0.08494579599937424
initialization-time,wasmtimecranelift,heat-3d,0.0872327260003658
initialization-time,wasmtimecranelift,seidel-2d,0.07781612499820767
initialization-time,wasmtimecranelift,jacobi-2d,0.07194807199994102
initialization-time,wasmtimecranelift,adi,0.08536783299496165
initialization-time,wasmtimecranelift,fdtd-2d,0.07585817300423514
initialization-time,wasmtimecranelift,jacobi-1d,0.07288515799882589
