type,name,test,value
execution-time,wasmersinglepass,covariance,8.18886
execution-time,wasmersinglepass,correlation,7.734923
execution-time,wasmersinglepass,mvt,0.045058
execution-time,wasmersinglepass,bicg,0.038268
execution-time,wasmersinglepass,doitgen,2.111189
execution-time,wasmersinglepass,2mm,10.476794
execution-time,wasmersinglepass,atax,0.035151
execution-time,wasmersinglepass,3mm,20.726444
execution-time,wasmersinglepass,gesummv,0.014793
execution-time,wasmersinglepass,syrk,4.673116
execution-time,wasmersinglepass,gemm,6.881046
execution-time,wasmersinglepass,syr2k,12.368047
execution-time,wasmersinglepass,trmm,3.347128
execution-time,wasmersinglepass,gemver,0.073328
execution-time,wasmersinglepass,symm,7.177457
execution-time,wasmersinglepass,trisolv,0.009254
execution-time,wasmersinglepass,durbin,0.024807
execution-time,wasmersinglepass,ludcmp,14.584897
execution-time,wasmersinglepass,gramschmidt,10.613235
execution-time,wasmersinglepass,cholesky,6.667688
execution-time,wasmersinglepass,lu,17.404522
execution-time,wasmersinglepass,floyd-warshall,145.797693
execution-time,wasmersinglepass,nussinov,17.987576
execution-time,wasmersinglepass,deriche,0.350036
execution-time,wasmersinglepass,heat-3d,17.884478
execution-time,wasmersinglepass,seidel-2d,22.496648
execution-time,wasmersinglepass,jacobi-2d,13.778016
execution-time,wasmersinglepass,adi,16.002153
execution-time,wasmersinglepass,fdtd-2d,11.765501
execution-time,wasmersinglepass,jacobi-1d,0.01197
