type,name,test,value
initialization-time,x8664generic,covariance,0.0035325270000612363
initialization-time,x8664generic,correlation,0.0033740239960025065
initialization-time,x8664generic,mvt,0.003413348000322003
initialization-time,x8664generic,bicg,0.003698412998346612
initialization-time,x8664generic,doitgen,0.0033797439973568544
initialization-time,x8664generic,2mm,0.003332132000650745
initialization-time,x8664generic,atax,0.0033881430063047446
initialization-time,x8664generic,3mm,0.003394022998691071
initialization-time,x8664generic,gesummv,0.0036816360006923787
initialization-time,x8664generic,syrk,0.0033734489989001304
initialization-time,x8664generic,gemm,0.0035301020034239627
initialization-time,x8664generic,syr2k,0.003522206003253814
initialization-time,x8664generic,trmm,0.0036287980037741363
initialization-time,x8664generic,gemver,0.0036211409969837405
initialization-time,x8664generic,symm,0.003416937994188629
initialization-time,x8664generic,trisolv,0.0033327520068269223
initialization-time,x8664generic,durbin,0.003349073995195795
initialization-time,x8664generic,ludcmp,0.003638259004219435
initialization-time,x8664generic,gramschmidt,0.003448742994805798
initialization-time,x8664generic,cholesky,0.003385244999662973
initialization-time,x8664generic,lu,0.003342851996421814
initialization-time,x8664generic,floyd-warshall,0.0033916429965756834
initialization-time,x8664generic,nussinov,0.0036629660025937483
initialization-time,x8664generic,deriche,0.0034136369940824807
initialization-time,x8664generic,heat-3d,0.003266957006417215
initialization-time,x8664generic,seidel-2d,0.003564009995898232
initialization-time,x8664generic,jacobi-2d,0.0036503700030152686
initialization-time,x8664generic,adi,0.004362068997579627
initialization-time,x8664generic,fdtd-2d,0.009786406000785064
initialization-time,x8664generic,jacobi-1d,0.005241206999926362
