type,name,test,value
initialization-time,wasmer,covariance,0.09432822499911708
initialization-time,wasmer,correlation,0.0567970720003359
initialization-time,wasmer,mvt,0.056602981998366886
initialization-time,wasmer,bicg,0.06393120599932445
initialization-time,wasmer,doitgen,0.06385989899899869
initialization-time,wasmer,2mm,0.060718339000231936
initialization-time,wasmer,atax,0.06697426500068104
initialization-time,wasmer,3mm,0.06412952199934807
initialization-time,wasmer,gesummv,0.06232626800010621
initialization-time,wasmer,syrk,0.0644980269989901
initialization-time,wasmer,gemm,0.06951877000028617
initialization-time,wasmer,syr2k,0.06568078599957516
initialization-time,wasmer,trmm,0.0602712710006017
initialization-time,wasmer,gemver,0.0610082009989128
initialization-time,wasmer,symm,0.06258199399962905
initialization-time,wasmer,trisolv,0.06408479600031569
initialization-time,wasmer,durbin,0.05854109299980337
initialization-time,wasmer,ludcmp,0.05948611599887954
initialization-time,wasmer,gramschmidt,0.06260322299931431
initialization-time,wasmer,cholesky,0.06411152299915557
initialization-time,wasmer,lu,0.06118839800001297
initialization-time,wasmer,floyd-warshall,0.058112871998673654
initialization-time,wasmer,nussinov,0.06486427299932984
initialization-time,wasmer,deriche,0.06562944500001322
initialization-time,wasmer,heat-3d,0.059936852998362156
initialization-time,wasmer,seidel-2d,0.058628549000786734
initialization-time,wasmer,jacobi-2d,0.06799981899894192
initialization-time,wasmer,adi,0.06553822900059458
initialization-time,wasmer,fdtd-2d,0.06440745799955039
initialization-time,wasmer,jacobi-1d,0.05834733699884964
