type,name,test,value
execution-time,spidermonkeywasm,covariance,5.965
execution-time,spidermonkeywasm,correlation,6.028
execution-time,spidermonkeywasm,mvt,0.021
execution-time,spidermonkeywasm,bicg,0.009
execution-time,spidermonkeywasm,doitgen,0.979
execution-time,spidermonkeywasm,2mm,4.528
execution-time,spidermonkeywasm,atax,0.008
execution-time,spidermonkeywasm,3mm,7.861
execution-time,spidermonkeywasm,gesummv,0.004
execution-time,spidermonkeywasm,syrk,1.645
execution-time,spidermonkeywasm,gemm,1.805
execution-time,spidermonkeywasm,syr2k,5.42
execution-time,spidermonkeywasm,trmm,2.447
execution-time,spidermonkeywasm,gemver,0.03
execution-time,spidermonkeywasm,symm,3.883
execution-time,spidermonkeywasm,trisolv,0.002
execution-time,spidermonkeywasm,durbin,0.007
execution-time,spidermonkeywasm,ludcmp,8.916
execution-time,spidermonkeywasm,gramschmidt,9.669
execution-time,spidermonkeywasm,cholesky,1.571
execution-time,spidermonkeywasm,lu,8.951
execution-time,spidermonkeywasm,floyd-warshall,28.979
execution-time,spidermonkeywasm,nussinov,8.502
execution-time,spidermonkeywasm,deriche,0.247
execution-time,spidermonkeywasm,heat-3d,4.941
execution-time,spidermonkeywasm,seidel-2d,19.6
execution-time,spidermonkeywasm,jacobi-2d,3.659
execution-time,spidermonkeywasm,adi,8.476
execution-time,spidermonkeywasm,fdtd-2d,3.611
execution-time,spidermonkeywasm,jacobi-1d,0.002
