type,name,test,value
initialization-time,wasmersinglepass,covariance,0.013233524998213397
initialization-time,wasmersinglepass,correlation,0.013777531999949133
initialization-time,wasmersinglepass,mvt,0.014001210998685565
initialization-time,wasmersinglepass,bicg,0.0142881399988255
initialization-time,wasmersinglepass,doitgen,0.014396254999155644
initialization-time,wasmersinglepass,2mm,0.014114920999418246
initialization-time,wasmersinglepass,atax,0.014350569999805884
initialization-time,wasmersinglepass,3mm,0.015257455001119524
initialization-time,wasmersinglepass,gesummv,0.015178777997789439
initialization-time,wasmersinglepass,syrk,0.015230617998895468
initialization-time,wasmersinglepass,gemm,0.01523297099993215
initialization-time,wasmersinglepass,syr2k,0.015010972001618939
initialization-time,wasmersinglepass,trmm,0.014217693998944014
initialization-time,wasmersinglepass,gemver,0.014902132999850437
initialization-time,wasmersinglepass,symm,0.01709143399784807
initialization-time,wasmersinglepass,trisolv,0.016674758000590373
initialization-time,wasmersinglepass,durbin,0.018751473999145674
initialization-time,wasmersinglepass,ludcmp,0.018466131001332542
initialization-time,wasmersinglepass,gramschmidt,0.017344380998110864
initialization-time,wasmersinglepass,cholesky,0.017859843999758596
initialization-time,wasmersinglepass,lu,0.016603213000053074
initialization-time,wasmersinglepass,floyd-warshall,0.01706519700019271
initialization-time,wasmersinglepass,nussinov,0.016663297999912174
initialization-time,wasmersinglepass,deriche,0.016715820998797426
initialization-time,wasmersinglepass,heat-3d,0.016767018001701217
initialization-time,wasmersinglepass,seidel-2d,0.019011314998351736
initialization-time,wasmersinglepass,jacobi-2d,0.016822134999529226
initialization-time,wasmersinglepass,adi,0.01851962599903345
initialization-time,wasmersinglepass,fdtd-2d,0.018509265999455238
initialization-time,wasmersinglepass,jacobi-1d,0.017997495000599883
