type,name,test,value
initialization-time,x8664generic,covariance,0.0036885160006931983
initialization-time,x8664generic,correlation,0.003295148999313824
initialization-time,x8664generic,mvt,0.003964759001974016
initialization-time,x8664generic,bicg,0.004835280000406783
initialization-time,x8664generic,doitgen,0.004008224997960497
initialization-time,x8664generic,2mm,0.003907770995283499
initialization-time,x8664generic,atax,0.003913560998626053
initialization-time,x8664generic,3mm,0.004385751002700999
initialization-time,x8664generic,gesummv,0.005310198001097888
initialization-time,x8664generic,syrk,0.004475962996366434
initialization-time,x8664generic,gemm,0.003667982993647456
initialization-time,x8664generic,syr2k,0.003837996999209281
initialization-time,x8664generic,trmm,0.0047956470007193275
initialization-time,x8664generic,gemver,0.005832695002027322
initialization-time,x8664generic,symm,0.005481123000208754
initialization-time,x8664generic,trisolv,0.004607543000020087
initialization-time,x8664generic,durbin,0.004455996000615414
initialization-time,x8664generic,ludcmp,0.0042905879963655025
initialization-time,x8664generic,gramschmidt,0.0047471430007135496
initialization-time,x8664generic,cholesky,0.004765583995322231
initialization-time,x8664generic,lu,0.00626594200002728
initialization-time,x8664generic,floyd-warshall,0.005290795001201332
initialization-time,x8664generic,nussinov,0.004765662997670006
initialization-time,x8664generic,deriche,0.004853411999647506
initialization-time,x8664generic,heat-3d,0.003984579001553357
initialization-time,x8664generic,seidel-2d,0.004749104002257809
initialization-time,x8664generic,jacobi-2d,0.004933755000820383
initialization-time,x8664generic,adi,0.0063893689948599786
initialization-time,x8664generic,fdtd-2d,0.005131947997142561
initialization-time,x8664generic,jacobi-1d,0.0047919780045049265
