type,name,test,value
initialization-time,wasmer,covariance,0.08460320899999374
initialization-time,wasmer,correlation,0.05545968100000209
initialization-time,wasmer,mvt,0.05180311899999879
initialization-time,wasmer,bicg,0.05234693199997764
initialization-time,wasmer,doitgen,0.054017090999991524
initialization-time,wasmer,2mm,0.051871817999995073
initialization-time,wasmer,atax,0.051080899999988105
initialization-time,wasmer,3mm,0.05232572799999957
initialization-time,wasmer,gesummv,0.05321502099999975
initialization-time,wasmer,syrk,0.05363810000000058
initialization-time,wasmer,gemm,0.0510850739999853
initialization-time,wasmer,syr2k,0.052247453999996196
initialization-time,wasmer,trmm,0.05902988200000436
initialization-time,wasmer,gemver,0.05334847700001433
initialization-time,wasmer,symm,0.052564007000000856
initialization-time,wasmer,trisolv,0.053764706999999134
initialization-time,wasmer,durbin,0.05234342999997921
initialization-time,wasmer,ludcmp,0.058504988000009917
initialization-time,wasmer,gramschmidt,0.05516082599999095
initialization-time,wasmer,cholesky,0.056287086000025965
initialization-time,wasmer,lu,0.0708016270000087
initialization-time,wasmer,floyd-warshall,0.06351220899998111
initialization-time,wasmer,nussinov,0.06715740399999959
initialization-time,wasmer,deriche,0.06624393799998529
initialization-time,wasmer,heat-3d,0.06693614799999636
initialization-time,wasmer,seidel-2d,0.05731556599999976
initialization-time,wasmer,jacobi-2d,0.05377482200000827
initialization-time,wasmer,adi,0.06292929200000685
initialization-time,wasmer,fdtd-2d,0.06048726900002066
initialization-time,wasmer,jacobi-1d,0.0593800819999899
