type,name,test,value
initialization-time,x8664generic,covariance,0.00499615700027789
initialization-time,x8664generic,correlation,0.00445933799710474
initialization-time,x8664generic,mvt,0.004359561000455869
initialization-time,x8664generic,bicg,0.004376572000182932
initialization-time,x8664generic,doitgen,0.004284266000468051
initialization-time,x8664generic,2mm,0.0054833590002090205
initialization-time,x8664generic,atax,0.005399826000939356
initialization-time,x8664generic,3mm,0.005389719000959303
initialization-time,x8664generic,gesummv,0.004835736999666551
initialization-time,x8664generic,syrk,0.005112263999762945
initialization-time,x8664generic,gemm,0.0046974210017651785
initialization-time,x8664generic,syr2k,0.004782692001754185
initialization-time,x8664generic,trmm,0.00679816999763716
initialization-time,x8664generic,gemver,0.0046263889998954255
initialization-time,x8664generic,symm,0.005522261999431066
initialization-time,x8664generic,trisolv,0.004363731000921689
initialization-time,x8664generic,durbin,0.005196305999561446
initialization-time,x8664generic,ludcmp,0.004615834997821366
initialization-time,x8664generic,gramschmidt,0.006414420997316483
initialization-time,x8664generic,cholesky,0.006843246999778785
initialization-time,x8664generic,lu,0.006576207000762224
initialization-time,x8664generic,floyd-warshall,0.00650334699821542
initialization-time,x8664generic,nussinov,0.006281821999436943
initialization-time,x8664generic,deriche,0.009717498000100022
initialization-time,x8664generic,heat-3d,0.0064202119974652305
initialization-time,x8664generic,seidel-2d,0.006207608999829972
initialization-time,x8664generic,jacobi-2d,0.005888514999242034
initialization-time,x8664generic,adi,0.005795838998892577
initialization-time,x8664generic,fdtd-2d,0.008564470997953322
initialization-time,x8664generic,jacobi-1d,0.0073125999988405965
