type,name,test,value
execution-time,x8664native,covariance,6.015539
execution-time,x8664native,correlation,5.982277
execution-time,x8664native,mvt,0.020327
execution-time,x8664native,bicg,0.010257
execution-time,x8664native,doitgen,0.517232
execution-time,x8664native,2mm,3.105371
execution-time,x8664native,atax,0.005974
execution-time,x8664native,3mm,5.547832
execution-time,x8664native,gesummv,0.004784
execution-time,x8664native,syrk,1.025978
execution-time,x8664native,gemm,0.589626
execution-time,x8664native,syr2k,4.880999
execution-time,x8664native,trmm,2.391752
execution-time,x8664native,gemver,0.026071
execution-time,x8664native,symm,3.23636
execution-time,x8664native,trisolv,0.002661
execution-time,x8664native,durbin,0.002859
execution-time,x8664native,ludcmp,7.986401
execution-time,x8664native,gramschmidt,10.255722
execution-time,x8664native,cholesky,1.481761
execution-time,x8664native,lu,8.038725
execution-time,x8664native,floyd-warshall,14.201789
execution-time,x8664native,nussinov,5.57244
execution-time,x8664native,deriche,0.232218
execution-time,x8664native,heat-3d,2.27823
execution-time,x8664native,seidel-2d,18.570692
execution-time,x8664native,jacobi-2d,1.741515
execution-time,x8664native,adi,8.436072
execution-time,x8664native,fdtd-2d,2.088075
execution-time,x8664native,jacobi-1d,0.000532
