type,name,test,value
initialization-time,wasmersinglepass,covariance,0.017290841999056283
initialization-time,wasmersinglepass,correlation,0.014924848001101054
initialization-time,wasmersinglepass,mvt,0.014522098001179984
initialization-time,wasmersinglepass,bicg,0.014091859997279244
initialization-time,wasmersinglepass,doitgen,0.013919018998421961
initialization-time,wasmersinglepass,2mm,0.014052523001737427
initialization-time,wasmersinglepass,atax,0.014016985001944704
initialization-time,wasmersinglepass,3mm,0.014503345999401063
initialization-time,wasmersinglepass,gesummv,0.014570105999155203
initialization-time,wasmersinglepass,syrk,0.01416063699798542
initialization-time,wasmersinglepass,gemm,0.014366448998771375
initialization-time,wasmersinglepass,syr2k,0.013713469001231715
initialization-time,wasmersinglepass,trmm,0.014420079001865815
initialization-time,wasmersinglepass,gemver,0.014289049002400134
initialization-time,wasmersinglepass,symm,0.014693097000417765
initialization-time,wasmersinglepass,trisolv,0.015316170000005513
initialization-time,wasmersinglepass,durbin,0.014362145000632154
initialization-time,wasmersinglepass,ludcmp,0.015714893001131713
initialization-time,wasmersinglepass,gramschmidt,0.014677723000204423
initialization-time,wasmersinglepass,cholesky,0.015674670998123474
initialization-time,wasmersinglepass,lu,0.01516783400074928
initialization-time,wasmersinglepass,floyd-warshall,0.01532048599983682
initialization-time,wasmersinglepass,nussinov,0.014801358000113396
initialization-time,wasmersinglepass,deriche,0.01389270499930717
initialization-time,wasmersinglepass,heat-3d,0.01465940399793908
initialization-time,wasmersinglepass,seidel-2d,0.01374826400206075
initialization-time,wasmersinglepass,jacobi-2d,0.013627959000586998
initialization-time,wasmersinglepass,adi,0.014260197000112385
initialization-time,wasmersinglepass,fdtd-2d,0.014089227002841653
initialization-time,wasmersinglepass,jacobi-1d,0.014501156001642812
