type,name,test,value
execution-time,x8664native,covariance,6.073637
execution-time,x8664native,correlation,6.036561
execution-time,x8664native,mvt,0.0202
execution-time,x8664native,bicg,0.010315
execution-time,x8664native,doitgen,0.516409
execution-time,x8664native,2mm,3.179566
execution-time,x8664native,atax,0.006151
execution-time,x8664native,3mm,6.094806
execution-time,x8664native,gesummv,0.004949
execution-time,x8664native,syrk,0.968753
execution-time,x8664native,gemm,0.614361
execution-time,x8664native,syr2k,5.072244
execution-time,x8664native,trmm,2.188864
execution-time,x8664native,gemver,0.025733
execution-time,x8664native,symm,3.264351
execution-time,x8664native,trisolv,0.002718
execution-time,x8664native,durbin,0.003103
execution-time,x8664native,ludcmp,7.920341
execution-time,x8664native,gramschmidt,10.051202
execution-time,x8664native,cholesky,1.487147
execution-time,x8664native,lu,7.905515
execution-time,x8664native,floyd-warshall,14.245644
execution-time,x8664native,nussinov,5.748656
execution-time,x8664native,deriche,0.233744
execution-time,x8664native,heat-3d,2.163561
execution-time,x8664native,seidel-2d,18.572076
execution-time,x8664native,jacobi-2d,1.741344
execution-time,x8664native,adi,8.396575
execution-time,x8664native,fdtd-2d,2.076596
execution-time,x8664native,jacobi-1d,0.000555
