type,name,test,value
execution-time,wasmersinglepass,covariance,7.779721
execution-time,wasmersinglepass,correlation,7.734902
execution-time,wasmersinglepass,mvt,0.045071
execution-time,wasmersinglepass,bicg,0.038815
execution-time,wasmersinglepass,doitgen,2.226893
execution-time,wasmersinglepass,2mm,11.49956
execution-time,wasmersinglepass,atax,0.035122
execution-time,wasmersinglepass,3mm,24.782244
execution-time,wasmersinglepass,gesummv,0.014116
execution-time,wasmersinglepass,syrk,4.809671
execution-time,wasmersinglepass,gemm,6.905594
execution-time,wasmersinglepass,syr2k,12.353896
execution-time,wasmersinglepass,trmm,3.49219
execution-time,wasmersinglepass,gemver,0.072925
execution-time,wasmersinglepass,symm,7.490532
execution-time,wasmersinglepass,trisolv,0.009263
execution-time,wasmersinglepass,durbin,0.024794
execution-time,wasmersinglepass,ludcmp,14.796733
execution-time,wasmersinglepass,gramschmidt,10.792513
execution-time,wasmersinglepass,cholesky,6.69432
execution-time,wasmersinglepass,lu,18.148246
execution-time,wasmersinglepass,floyd-warshall,137.878784
execution-time,wasmersinglepass,nussinov,18.645457
execution-time,wasmersinglepass,deriche,0.352706
execution-time,wasmersinglepass,heat-3d,17.720469
execution-time,wasmersinglepass,seidel-2d,21.908074
execution-time,wasmersinglepass,jacobi-2d,13.717184
execution-time,wasmersinglepass,adi,15.938906
execution-time,wasmersinglepass,fdtd-2d,11.617554
execution-time,wasmersinglepass,jacobi-1d,0.011444
