type,name,test,value
execution-time,x8664native,covariance,6.020337
execution-time,x8664native,correlation,6.012313
execution-time,x8664native,mvt,0.020315
execution-time,x8664native,bicg,0.010549
execution-time,x8664native,doitgen,0.51689
execution-time,x8664native,2mm,3.125366
execution-time,x8664native,atax,0.006071
execution-time,x8664native,3mm,5.842998
execution-time,x8664native,gesummv,0.004897
execution-time,x8664native,syrk,0.984734
execution-time,x8664native,gemm,0.584276
execution-time,x8664native,syr2k,5.045382
execution-time,x8664native,trmm,2.334999
execution-time,x8664native,gemver,0.025674
execution-time,x8664native,symm,3.271743
execution-time,x8664native,trisolv,0.002659
execution-time,x8664native,durbin,0.002879
execution-time,x8664native,ludcmp,7.694207
execution-time,x8664native,gramschmidt,9.956303
execution-time,x8664native,cholesky,1.498944
execution-time,x8664native,lu,7.988712
execution-time,x8664native,floyd-warshall,14.212883
execution-time,x8664native,nussinov,5.689485
execution-time,x8664native,deriche,0.232069
execution-time,x8664native,heat-3d,2.17272
execution-time,x8664native,seidel-2d,18.572719
execution-time,x8664native,jacobi-2d,1.725392
execution-time,x8664native,adi,8.430954
execution-time,x8664native,fdtd-2d,2.072071
execution-time,x8664native,jacobi-1d,0.000532
