type,name,test,value
execution-time,wasmtimecraneliftoptimized,2mm,6.82464
execution-time,wasmtimecraneliftoptimized,3mm,13.637055
execution-time,wasmtimecraneliftoptimized,adi,10.148115
execution-time,wasmtimecraneliftoptimized,atax,0.018361
execution-time,wasmtimecraneliftoptimized,bicg,0.02205
execution-time,wasmtimecraneliftoptimized,cholesky,2.67356
execution-time,wasmtimecraneliftoptimized,correlation,6.454334
execution-time,wasmtimecraneliftoptimized,covariance,6.877839
execution-time,wasmtimecraneliftoptimized,deriche,0.28576
execution-time,wasmtimecraneliftoptimized,doitgen,1.196357
execution-time,wasmtimecraneliftoptimized,durbin,0.011879
execution-time,wasmtimecraneliftoptimized,fdtd-2d,8.750143
execution-time,wasmtimecraneliftoptimized,floyd-warshall,93.339141
execution-time,wasmtimecraneliftoptimized,gemm,3.638859
execution-time,wasmtimecraneliftoptimized,gemver,0.04616
execution-time,wasmtimecraneliftoptimized,gesummv,0.009275
execution-time,wasmtimecraneliftoptimized,gramschmidt,9.933338
execution-time,wasmtimecraneliftoptimized,heat-3d,12.528246
execution-time,wasmtimecraneliftoptimized,jacobi-1d,0.006653
execution-time,wasmtimecraneliftoptimized,jacobi-2d,7.724872
execution-time,wasmtimecraneliftoptimized,lu,12.030611
execution-time,wasmtimecraneliftoptimized,ludcmp,10.953066
execution-time,wasmtimecraneliftoptimized,mvt,0.03058
execution-time,wasmtimecraneliftoptimized,nussinov,12.870185
execution-time,wasmtimecraneliftoptimized,seidel-2d,21.719076
execution-time,wasmtimecraneliftoptimized,symm,5.359297
execution-time,wasmtimecraneliftoptimized,syr2k,9.93081
execution-time,wasmtimecraneliftoptimized,syrk,2.993459
execution-time,wasmtimecraneliftoptimized,trisolv,0.004139
execution-time,wasmtimecraneliftoptimized,trmm,3.177721
