type,name,test,value
initialization-time,wasmersinglepass,covariance,0.06630945300000235
initialization-time,wasmersinglepass,correlation,0.017911174000005303
initialization-time,wasmersinglepass,mvt,0.017680692999988423
initialization-time,wasmersinglepass,bicg,0.014951095000000691
initialization-time,wasmersinglepass,doitgen,0.01349409099999832
initialization-time,wasmersinglepass,2mm,0.013149179999999205
initialization-time,wasmersinglepass,atax,0.0125783470000016
initialization-time,wasmersinglepass,3mm,0.012611956000000646
initialization-time,wasmersinglepass,gesummv,0.011910778000000732
initialization-time,wasmersinglepass,syrk,0.0118881069999901
initialization-time,wasmersinglepass,gemm,0.012252099000008343
initialization-time,wasmersinglepass,syr2k,0.012455908999996268
initialization-time,wasmersinglepass,trmm,0.012667007999993984
initialization-time,wasmersinglepass,gemver,0.013063885999997638
initialization-time,wasmersinglepass,symm,0.012724196999997162
initialization-time,wasmersinglepass,trisolv,0.012937210000004029
initialization-time,wasmersinglepass,durbin,0.013164778000003707
initialization-time,wasmersinglepass,ludcmp,0.01318796500000019
initialization-time,wasmersinglepass,gramschmidt,0.012757270999998127
initialization-time,wasmersinglepass,cholesky,0.012786437999992017
initialization-time,wasmersinglepass,lu,0.012828128999998967
initialization-time,wasmersinglepass,floyd-warshall,0.012447645000008833
initialization-time,wasmersinglepass,nussinov,0.01253961099999401
initialization-time,wasmersinglepass,deriche,0.012719012999994561
initialization-time,wasmersinglepass,heat-3d,0.012489583000004245
initialization-time,wasmersinglepass,seidel-2d,0.012450796999999625
initialization-time,wasmersinglepass,jacobi-2d,0.01583449100000678
initialization-time,wasmersinglepass,adi,0.012780772999988699
initialization-time,wasmersinglepass,fdtd-2d,0.012612195999992082
initialization-time,wasmersinglepass,jacobi-1d,0.012582627999989882
