type,name,test,value
initialization-time,wasmer,covariance,0.06030288599868072
initialization-time,wasmer,correlation,0.06764376800128957
initialization-time,wasmer,mvt,0.06640059300116263
initialization-time,wasmer,bicg,0.06692559300427092
initialization-time,wasmer,doitgen,0.06649933500011684
initialization-time,wasmer,2mm,0.06734484300250188
initialization-time,wasmer,atax,0.06178691099921707
initialization-time,wasmer,3mm,0.06606797799759079
initialization-time,wasmer,gesummv,0.06366017300024396
initialization-time,wasmer,syrk,0.06304357799672289
initialization-time,wasmer,gemm,0.0673604690018692
initialization-time,wasmer,syr2k,0.06444418700266397
initialization-time,wasmer,trmm,0.07005822499922942
initialization-time,wasmer,gemver,0.06718651400296949
initialization-time,wasmer,symm,0.06129286599752959
initialization-time,wasmer,trisolv,0.06491874699713662
initialization-time,wasmer,durbin,0.06487107599969022
initialization-time,wasmer,ludcmp,0.0633396399935009
initialization-time,wasmer,gramschmidt,0.06672374299523653
initialization-time,wasmer,cholesky,0.06479195900465129
initialization-time,wasmer,lu,0.06907801299530547
initialization-time,wasmer,floyd-warshall,0.06693636999989394
initialization-time,wasmer,nussinov,0.06300642400310608
initialization-time,wasmer,deriche,0.06561549299658509
initialization-time,wasmer,heat-3d,0.0647298569965642
initialization-time,wasmer,seidel-2d,0.06913363900093827
initialization-time,wasmer,jacobi-2d,0.06386580999969738
initialization-time,wasmer,adi,0.06756812600360718
initialization-time,wasmer,fdtd-2d,0.06540544900053646
initialization-time,wasmer,jacobi-1d,0.06352765500196256
