type,name,test,value
execution-time,wasmtimecraneliftoptimized,covariance,6.130005
execution-time,wasmtimecraneliftoptimized,correlation,6.137793
execution-time,wasmtimecraneliftoptimized,mvt,0.02856
execution-time,wasmtimecraneliftoptimized,bicg,0.022619
execution-time,wasmtimecraneliftoptimized,doitgen,1.313553
execution-time,wasmtimecraneliftoptimized,2mm,6.247895
execution-time,wasmtimecraneliftoptimized,atax,0.01955
execution-time,wasmtimecraneliftoptimized,3mm,12.976722
execution-time,wasmtimecraneliftoptimized,gesummv,0.009236
execution-time,wasmtimecraneliftoptimized,syrk,2.957591
execution-time,wasmtimecraneliftoptimized,gemm,3.78396
execution-time,wasmtimecraneliftoptimized,syr2k,8.870043
execution-time,wasmtimecraneliftoptimized,trmm,2.788096
execution-time,wasmtimecraneliftoptimized,gemver,0.045827
execution-time,wasmtimecraneliftoptimized,symm,5.097853
execution-time,wasmtimecraneliftoptimized,trisolv,0.004495
execution-time,wasmtimecraneliftoptimized,durbin,0.013677
execution-time,wasmtimecraneliftoptimized,ludcmp,11.293891
execution-time,wasmtimecraneliftoptimized,gramschmidt,9.611456
execution-time,wasmtimecraneliftoptimized,cholesky,2.802162
execution-time,wasmtimecraneliftoptimized,lu,12.200969
execution-time,wasmtimecraneliftoptimized,floyd-warshall,85.07092
execution-time,wasmtimecraneliftoptimized,nussinov,12.468559
execution-time,wasmtimecraneliftoptimized,deriche,0.253236
execution-time,wasmtimecraneliftoptimized,heat-3d,11.743752
execution-time,wasmtimecraneliftoptimized,seidel-2d,21.651149
execution-time,wasmtimecraneliftoptimized,jacobi-2d,7.34413
execution-time,wasmtimecraneliftoptimized,adi,9.724948
execution-time,wasmtimecraneliftoptimized,fdtd-2d,5.987125
execution-time,wasmtimecraneliftoptimized,jacobi-1d,0.00596
