type,name,test,value
initialization-time,wasmer,covariance,0.05829636599810328
initialization-time,wasmer,correlation,0.058414298997377045
initialization-time,wasmer,mvt,0.05522679600107949
initialization-time,wasmer,bicg,0.05932810100057395
initialization-time,wasmer,doitgen,0.061625294998520985
initialization-time,wasmer,2mm,0.06089408700063359
initialization-time,wasmer,atax,0.05478420099825598
initialization-time,wasmer,3mm,0.07118232199718477
initialization-time,wasmer,gesummv,0.06928480499482248
initialization-time,wasmer,syrk,0.05751771300128894
initialization-time,wasmer,gemm,0.05509177199564874
initialization-time,wasmer,syr2k,0.059193056004005484
initialization-time,wasmer,trmm,0.0609960880028666
initialization-time,wasmer,gemver,0.05738430200290168
initialization-time,wasmer,symm,0.05762621999747353
initialization-time,wasmer,trisolv,0.057212627994886134
initialization-time,wasmer,durbin,0.0633202800017898
initialization-time,wasmer,ludcmp,0.05953693600167753
initialization-time,wasmer,gramschmidt,0.05530712000472704
initialization-time,wasmer,cholesky,0.058109079000132624
initialization-time,wasmer,lu,0.0632129099976737
initialization-time,wasmer,floyd-warshall,0.05729053599498002
initialization-time,wasmer,nussinov,0.05944652000471251
initialization-time,wasmer,deriche,0.06159620599646587
initialization-time,wasmer,heat-3d,0.06103300699760439
initialization-time,wasmer,seidel-2d,0.0587357440017513
initialization-time,wasmer,jacobi-2d,0.05965528199885739
initialization-time,wasmer,adi,0.06426343299972359
initialization-time,wasmer,fdtd-2d,0.067384324996965
initialization-time,wasmer,jacobi-1d,0.05889514400041662
