type,name,test,value
execution-time,wasmtimecraneliftoptimized,covariance,6.581498
execution-time,wasmtimecraneliftoptimized,correlation,6.367655
execution-time,wasmtimecraneliftoptimized,mvt,0.030967
execution-time,wasmtimecraneliftoptimized,bicg,0.022677
execution-time,wasmtimecraneliftoptimized,doitgen,1.227216
execution-time,wasmtimecraneliftoptimized,2mm,6.99515
execution-time,wasmtimecraneliftoptimized,atax,0.020238
execution-time,wasmtimecraneliftoptimized,3mm,13.567726
execution-time,wasmtimecraneliftoptimized,gesummv,0.009306
execution-time,wasmtimecraneliftoptimized,syrk,3.214195
execution-time,wasmtimecraneliftoptimized,gemm,3.794999
execution-time,wasmtimecraneliftoptimized,syr2k,9.524249
execution-time,wasmtimecraneliftoptimized,trmm,2.863117
execution-time,wasmtimecraneliftoptimized,gemver,0.049868
execution-time,wasmtimecraneliftoptimized,symm,5.650926
execution-time,wasmtimecraneliftoptimized,trisolv,0.005027
execution-time,wasmtimecraneliftoptimized,durbin,0.012811
execution-time,wasmtimecraneliftoptimized,ludcmp,11.911196
execution-time,wasmtimecraneliftoptimized,gramschmidt,9.577207
execution-time,wasmtimecraneliftoptimized,cholesky,3.005492
execution-time,wasmtimecraneliftoptimized,lu,12.934421
execution-time,wasmtimecraneliftoptimized,floyd-warshall,84.721793
execution-time,wasmtimecraneliftoptimized,nussinov,13.537957
execution-time,wasmtimecraneliftoptimized,deriche,0.259837
execution-time,wasmtimecraneliftoptimized,heat-3d,11.712867
execution-time,wasmtimecraneliftoptimized,seidel-2d,21.582473
execution-time,wasmtimecraneliftoptimized,jacobi-2d,6.858659
execution-time,wasmtimecraneliftoptimized,adi,9.537646
execution-time,wasmtimecraneliftoptimized,fdtd-2d,6.559737
execution-time,wasmtimecraneliftoptimized,jacobi-1d,0.005943
