type,name,test,value
initialization-time,wasmtimecranelift,covariance,0.07156055900122738
initialization-time,wasmtimecranelift,correlation,0.06894373099930817
initialization-time,wasmtimecranelift,mvt,0.07544333199621178
initialization-time,wasmtimecranelift,bicg,0.09044664600514807
initialization-time,wasmtimecranelift,doitgen,0.07885494799847947
initialization-time,wasmtimecranelift,2mm,0.07822881700121798
initialization-time,wasmtimecranelift,atax,0.0775184710000758
initialization-time,wasmtimecranelift,3mm,0.08473008799774107
initialization-time,wasmtimecranelift,gesummv,0.07497759500256507
initialization-time,wasmtimecranelift,syrk,0.07493725999665912
initialization-time,wasmtimecranelift,gemm,0.07208192800317192
initialization-time,wasmtimecranelift,syr2k,0.0744678949995432
initialization-time,wasmtimecranelift,trmm,0.07317758000135655
initialization-time,wasmtimecranelift,gemver,0.07402424799511209
initialization-time,wasmtimecranelift,symm,0.07129305000125896
initialization-time,wasmtimecranelift,trisolv,0.07404637699801242
initialization-time,wasmtimecranelift,durbin,0.07510876000014832
initialization-time,wasmtimecranelift,ludcmp,0.07359092099795816
initialization-time,wasmtimecranelift,gramschmidt,0.07467350799561245
initialization-time,wasmtimecranelift,cholesky,0.07163246399431955
initialization-time,wasmtimecranelift,lu,0.07508063699788181
initialization-time,wasmtimecranelift,floyd-warshall,0.07532207199983532
initialization-time,wasmtimecranelift,nussinov,0.08788485599507112
initialization-time,wasmtimecranelift,deriche,0.0784489060024498
initialization-time,wasmtimecranelift,heat-3d,0.0751218089935719
initialization-time,wasmtimecranelift,seidel-2d,0.07359905699559022
initialization-time,wasmtimecranelift,jacobi-2d,0.0735034050012473
initialization-time,wasmtimecranelift,adi,0.07381171100132633
initialization-time,wasmtimecranelift,fdtd-2d,0.08652251299645286
initialization-time,wasmtimecranelift,jacobi-1d,0.0745390150041203
