type,name,test,value
initialization-time,wasmersinglepass,covariance,0.013399507999565685
initialization-time,wasmersinglepass,correlation,0.013959077001345577
initialization-time,wasmersinglepass,mvt,0.014172644001519075
initialization-time,wasmersinglepass,bicg,0.01432373900024686
initialization-time,wasmersinglepass,doitgen,0.014399511001101928
initialization-time,wasmersinglepass,2mm,0.01459719200283871
initialization-time,wasmersinglepass,atax,0.014817916999163572
initialization-time,wasmersinglepass,3mm,0.01496403700002702
initialization-time,wasmersinglepass,gesummv,0.014735299002495594
initialization-time,wasmersinglepass,syrk,0.01485218900052132
initialization-time,wasmersinglepass,gemm,0.014799417000176618
initialization-time,wasmersinglepass,syr2k,0.014599741996789817
initialization-time,wasmersinglepass,trmm,0.014666168000985635
initialization-time,wasmersinglepass,gemver,0.015533722998952726
initialization-time,wasmersinglepass,symm,0.01675003299897071
initialization-time,wasmersinglepass,trisolv,0.018074097999488004
initialization-time,wasmersinglepass,durbin,0.016570363000937505
initialization-time,wasmersinglepass,ludcmp,0.018360476002271753
initialization-time,wasmersinglepass,gramschmidt,0.016655987998092314
initialization-time,wasmersinglepass,cholesky,0.018261394998262404
initialization-time,wasmersinglepass,lu,0.01675193800110719
initialization-time,wasmersinglepass,floyd-warshall,0.017480497001088224
initialization-time,wasmersinglepass,nussinov,0.01670362400182057
initialization-time,wasmersinglepass,deriche,0.016696927003067685
initialization-time,wasmersinglepass,heat-3d,0.016748791000281926
initialization-time,wasmersinglepass,seidel-2d,0.018649194000317948
initialization-time,wasmersinglepass,jacobi-2d,0.017694064998067915
initialization-time,wasmersinglepass,adi,0.01901232800082653
initialization-time,wasmersinglepass,fdtd-2d,0.018497807999665383
initialization-time,wasmersinglepass,jacobi-1d,0.01671776899820543
