type,name,test,value
execution-time,wasmtimecraneliftoptimized,covariance,6.052919
execution-time,wasmtimecraneliftoptimized,correlation,6.135491
execution-time,wasmtimecraneliftoptimized,mvt,0.02969
execution-time,wasmtimecraneliftoptimized,bicg,0.02222
execution-time,wasmtimecraneliftoptimized,doitgen,1.22105
execution-time,wasmtimecraneliftoptimized,2mm,6.708488
execution-time,wasmtimecraneliftoptimized,atax,0.020144
execution-time,wasmtimecraneliftoptimized,3mm,12.375378
execution-time,wasmtimecraneliftoptimized,gesummv,0.009465
execution-time,wasmtimecraneliftoptimized,syrk,3.053466
execution-time,wasmtimecraneliftoptimized,gemm,3.762263
execution-time,wasmtimecraneliftoptimized,syr2k,8.617307
execution-time,wasmtimecraneliftoptimized,trmm,2.695466
execution-time,wasmtimecraneliftoptimized,gemver,0.046494
execution-time,wasmtimecraneliftoptimized,symm,5.113662
execution-time,wasmtimecraneliftoptimized,trisolv,0.00506
execution-time,wasmtimecraneliftoptimized,durbin,0.013175
execution-time,wasmtimecraneliftoptimized,ludcmp,10.299727
execution-time,wasmtimecraneliftoptimized,gramschmidt,9.615324
execution-time,wasmtimecraneliftoptimized,cholesky,3.016596
execution-time,wasmtimecraneliftoptimized,lu,11.57827
execution-time,wasmtimecraneliftoptimized,floyd-warshall,84.925883
execution-time,wasmtimecraneliftoptimized,nussinov,11.708865
execution-time,wasmtimecraneliftoptimized,deriche,0.251832
execution-time,wasmtimecraneliftoptimized,heat-3d,12.072585
execution-time,wasmtimecraneliftoptimized,seidel-2d,21.527586
execution-time,wasmtimecraneliftoptimized,jacobi-2d,6.902862
execution-time,wasmtimecraneliftoptimized,adi,9.640013
execution-time,wasmtimecraneliftoptimized,fdtd-2d,6.544999
execution-time,wasmtimecraneliftoptimized,jacobi-1d,0.00615
