type,name,test,value
execution-time,wasmersinglepass,covariance,7.815108
execution-time,wasmersinglepass,correlation,7.765231
execution-time,wasmersinglepass,mvt,0.046509
execution-time,wasmersinglepass,bicg,0.04043
execution-time,wasmersinglepass,doitgen,2.259998
execution-time,wasmersinglepass,2mm,10.430795
execution-time,wasmersinglepass,atax,0.03545
execution-time,wasmersinglepass,3mm,21.854211
execution-time,wasmersinglepass,gesummv,0.014351
execution-time,wasmersinglepass,syrk,4.570544
execution-time,wasmersinglepass,gemm,6.907411
execution-time,wasmersinglepass,syr2k,12.239389
execution-time,wasmersinglepass,trmm,3.418
execution-time,wasmersinglepass,gemver,0.072548
execution-time,wasmersinglepass,symm,7.085355
execution-time,wasmersinglepass,trisolv,0.009263
execution-time,wasmersinglepass,durbin,0.024856
execution-time,wasmersinglepass,ludcmp,14.666283
execution-time,wasmersinglepass,gramschmidt,10.670815
execution-time,wasmersinglepass,cholesky,6.744513
execution-time,wasmersinglepass,lu,17.584983
execution-time,wasmersinglepass,floyd-warshall,140.772559
execution-time,wasmersinglepass,nussinov,18.258914
execution-time,wasmersinglepass,deriche,0.3523
execution-time,wasmersinglepass,heat-3d,18.286179
execution-time,wasmersinglepass,seidel-2d,22.21212
execution-time,wasmersinglepass,jacobi-2d,13.792597
execution-time,wasmersinglepass,adi,16.254368
execution-time,wasmersinglepass,fdtd-2d,11.794492
execution-time,wasmersinglepass,jacobi-1d,0.012061
