type,name,test,value
initialization-time,x8664generic,covariance,0.0034936389999984385
initialization-time,x8664generic,correlation,0.002996147000004612
initialization-time,x8664generic,mvt,0.002950754000011102
initialization-time,x8664generic,bicg,0.0030097019999999475
initialization-time,x8664generic,doitgen,0.0034697860000107994
initialization-time,x8664generic,2mm,0.0036570009999934427
initialization-time,x8664generic,atax,0.0029936640000016723
initialization-time,x8664generic,3mm,0.003004230999991364
initialization-time,x8664generic,gesummv,0.003074374999997076
initialization-time,x8664generic,syrk,0.0030874930000095446
initialization-time,x8664generic,gemm,0.003094680000003791
initialization-time,x8664generic,syr2k,0.003066415000006373
initialization-time,x8664generic,trmm,0.0030812859999969078
initialization-time,x8664generic,gemver,0.003050924999996596
initialization-time,x8664generic,symm,0.0030117240000038237
initialization-time,x8664generic,trisolv,0.0031809199999912607
initialization-time,x8664generic,durbin,0.0031263669999930244
initialization-time,x8664generic,ludcmp,0.003208160999989218
initialization-time,x8664generic,gramschmidt,0.0030892990000097598
initialization-time,x8664generic,cholesky,0.0030422639999869716
initialization-time,x8664generic,lu,0.003152247000002717
initialization-time,x8664generic,floyd-warshall,0.0031329529999908345
initialization-time,x8664generic,nussinov,0.003064412000000516
initialization-time,x8664generic,deriche,0.003185080000008611
initialization-time,x8664generic,heat-3d,0.0032378860000079612
initialization-time,x8664generic,seidel-2d,0.00351902600000642
initialization-time,x8664generic,jacobi-2d,0.00312150699998881
initialization-time,x8664generic,adi,0.0030856989999961115
initialization-time,x8664generic,fdtd-2d,0.0030490370000109124
initialization-time,x8664generic,jacobi-1d,0.003043929999989814
