type,name,test,value
initialization-time,wasmtimecranelift,covariance,0.08765489399957005
initialization-time,wasmtimecranelift,correlation,0.08433345900266431
initialization-time,wasmtimecranelift,mvt,0.0728712119962438
initialization-time,wasmtimecranelift,bicg,0.07491861000016797
initialization-time,wasmtimecranelift,doitgen,0.08612825300224358
initialization-time,wasmtimecranelift,2mm,0.08678156300447881
initialization-time,wasmtimecranelift,atax,0.06965847500396194
initialization-time,wasmtimecranelift,3mm,0.07586663900292479
initialization-time,wasmtimecranelift,gesummv,0.07280655000067782
initialization-time,wasmtimecranelift,syrk,0.08281847499893047
initialization-time,wasmtimecranelift,gemm,0.07005976300570183
initialization-time,wasmtimecranelift,syr2k,0.07387235300120665
initialization-time,wasmtimecranelift,trmm,0.06940035699517466
initialization-time,wasmtimecranelift,gemver,0.07228520300122909
initialization-time,wasmtimecranelift,symm,0.07431902900134446
initialization-time,wasmtimecranelift,trisolv,0.0764354920029291
initialization-time,wasmtimecranelift,durbin,0.07249696299550124
initialization-time,wasmtimecranelift,ludcmp,0.07584451099683065
initialization-time,wasmtimecranelift,gramschmidt,0.08274060999974608
initialization-time,wasmtimecranelift,cholesky,0.08503327299695229
initialization-time,wasmtimecranelift,lu,0.07300138599384809
initialization-time,wasmtimecranelift,floyd-warshall,0.07546084899513517
initialization-time,wasmtimecranelift,nussinov,0.07264909399964381
initialization-time,wasmtimecranelift,deriche,0.07450787400011905
initialization-time,wasmtimecranelift,heat-3d,0.07172449299832806
initialization-time,wasmtimecranelift,seidel-2d,0.07275479300005827
initialization-time,wasmtimecranelift,jacobi-2d,0.07472141499602003
initialization-time,wasmtimecranelift,adi,0.07375928600231418
initialization-time,wasmtimecranelift,fdtd-2d,0.07643232899863506
initialization-time,wasmtimecranelift,jacobi-1d,0.07565663399873301
