type,name,test,value
execution-time,wasmtimecranelift,covariance,8.815982
execution-time,wasmtimecranelift,correlation,8.94192
execution-time,wasmtimecranelift,mvt,0.04477
execution-time,wasmtimecranelift,bicg,0.03459
execution-time,wasmtimecranelift,doitgen,2.63904
execution-time,wasmtimecranelift,2mm,12.349589
execution-time,wasmtimecranelift,atax,0.027841
execution-time,wasmtimecranelift,3mm,27.744653
execution-time,wasmtimecranelift,gesummv,0.01716
execution-time,wasmtimecranelift,syrk,5.656661
execution-time,wasmtimecranelift,gemm,7.042069
execution-time,wasmtimecranelift,syr2k,14.967905
execution-time,wasmtimecranelift,trmm,3.956223
execution-time,wasmtimecranelift,gemver,0.086875
execution-time,wasmtimecranelift,symm,8.844193
execution-time,wasmtimecranelift,trisolv,0.006059
execution-time,wasmtimecranelift,durbin,0.022716
execution-time,wasmtimecranelift,ludcmp,16.058766
execution-time,wasmtimecranelift,gramschmidt,13.297239
execution-time,wasmtimecranelift,cholesky,5.69081
execution-time,wasmtimecranelift,lu,20.592617
execution-time,wasmtimecranelift,floyd-warshall,142.794385
execution-time,wasmtimecranelift,nussinov,20.426511
execution-time,wasmtimecranelift,deriche,0.380799
execution-time,wasmtimecranelift,heat-3d,21.91138
execution-time,wasmtimecranelift,seidel-2d,21.792148
execution-time,wasmtimecranelift,jacobi-2d,15.818043
execution-time,wasmtimecranelift,adi,19.705162
execution-time,wasmtimecranelift,fdtd-2d,13.367048
execution-time,wasmtimecranelift,jacobi-1d,0.012261
