type,name,test,value
initialization-time,wasmtimecranelift,covariance,0.11517026499495842
initialization-time,wasmtimecranelift,correlation,0.10107640800561057
initialization-time,wasmtimecranelift,mvt,0.09645691399782663
initialization-time,wasmtimecranelift,bicg,0.08078866799769457
initialization-time,wasmtimecranelift,doitgen,0.09408182199695148
initialization-time,wasmtimecranelift,2mm,0.07954032899579033
initialization-time,wasmtimecranelift,atax,0.10048010799800977
initialization-time,wasmtimecranelift,3mm,0.12258604999806266
initialization-time,wasmtimecranelift,gesummv,0.08466636399680283
initialization-time,wasmtimecranelift,syrk,0.08747012599633308
initialization-time,wasmtimecranelift,gemm,0.08991269800026203
initialization-time,wasmtimecranelift,syr2k,0.07868242199765518
initialization-time,wasmtimecranelift,trmm,0.08490116900065914
initialization-time,wasmtimecranelift,gemver,0.08662492599978577
initialization-time,wasmtimecranelift,symm,0.09309601400309475
initialization-time,wasmtimecranelift,trisolv,0.07531610000296496
initialization-time,wasmtimecranelift,durbin,0.08666405500116525
initialization-time,wasmtimecranelift,ludcmp,0.07679237500269664
initialization-time,wasmtimecranelift,gramschmidt,0.07677442299609538
initialization-time,wasmtimecranelift,cholesky,0.07790169099462219
initialization-time,wasmtimecranelift,lu,0.07820087499567308
initialization-time,wasmtimecranelift,floyd-warshall,0.08036457699927269
initialization-time,wasmtimecranelift,nussinov,0.07638002000021515
initialization-time,wasmtimecranelift,deriche,0.09041539100144291
initialization-time,wasmtimecranelift,heat-3d,0.07098813199991127
initialization-time,wasmtimecranelift,seidel-2d,0.07529681899904972
initialization-time,wasmtimecranelift,jacobi-2d,0.07334896000247682
initialization-time,wasmtimecranelift,adi,0.07439588599663693
initialization-time,wasmtimecranelift,fdtd-2d,0.08296276300097816
initialization-time,wasmtimecranelift,jacobi-1d,0.07892816800449509
