type,name,test,value
execution-time,wasmersinglepass,covariance,7.993044
execution-time,wasmersinglepass,correlation,8.025273
execution-time,wasmersinglepass,mvt,0.049034
execution-time,wasmersinglepass,bicg,0.041518
execution-time,wasmersinglepass,doitgen,2.272488
execution-time,wasmersinglepass,2mm,10.199875
execution-time,wasmersinglepass,atax,0.035137
execution-time,wasmersinglepass,3mm,21.164354
execution-time,wasmersinglepass,gesummv,0.014122
execution-time,wasmersinglepass,syrk,4.644546
execution-time,wasmersinglepass,gemm,7.084394
execution-time,wasmersinglepass,syr2k,12.347831
execution-time,wasmersinglepass,trmm,3.429744
execution-time,wasmersinglepass,gemver,0.072867
execution-time,wasmersinglepass,symm,7.11687
execution-time,wasmersinglepass,trisolv,0.009276
execution-time,wasmersinglepass,durbin,0.024728
execution-time,wasmersinglepass,ludcmp,14.550813
execution-time,wasmersinglepass,gramschmidt,10.549141
execution-time,wasmersinglepass,cholesky,6.765643
execution-time,wasmersinglepass,lu,17.784743
execution-time,wasmersinglepass,floyd-warshall,137.837759
execution-time,wasmersinglepass,nussinov,17.459608
execution-time,wasmersinglepass,deriche,0.351725
execution-time,wasmersinglepass,heat-3d,18.124805
execution-time,wasmersinglepass,seidel-2d,22.393602
execution-time,wasmersinglepass,jacobi-2d,13.544331
execution-time,wasmersinglepass,adi,16.068443
execution-time,wasmersinglepass,fdtd-2d,11.676643
execution-time,wasmersinglepass,jacobi-1d,0.011773
