type,name,test,value
execution-time,wasmersinglepass,covariance,7.772143
execution-time,wasmersinglepass,correlation,7.768449
execution-time,wasmersinglepass,mvt,0.045905
execution-time,wasmersinglepass,bicg,0.039588
execution-time,wasmersinglepass,doitgen,2.223913
execution-time,wasmersinglepass,2mm,11.072326
execution-time,wasmersinglepass,atax,0.035055
execution-time,wasmersinglepass,3mm,23.063715
execution-time,wasmersinglepass,gesummv,0.014499
execution-time,wasmersinglepass,syrk,4.731237
execution-time,wasmersinglepass,gemm,6.874484
execution-time,wasmersinglepass,syr2k,12.572911
execution-time,wasmersinglepass,trmm,3.464013
execution-time,wasmersinglepass,gemver,0.073571
execution-time,wasmersinglepass,symm,7.405002
execution-time,wasmersinglepass,trisolv,0.009236
execution-time,wasmersinglepass,durbin,0.024954
execution-time,wasmersinglepass,ludcmp,14.75144
execution-time,wasmersinglepass,gramschmidt,10.704609
execution-time,wasmersinglepass,cholesky,6.692434
execution-time,wasmersinglepass,lu,18.02243
execution-time,wasmersinglepass,floyd-warshall,138.707905
execution-time,wasmersinglepass,nussinov,18.505182
execution-time,wasmersinglepass,deriche,0.347731
execution-time,wasmersinglepass,heat-3d,18.777123
execution-time,wasmersinglepass,seidel-2d,23.107797
execution-time,wasmersinglepass,jacobi-2d,13.975272
execution-time,wasmersinglepass,adi,16.202018
execution-time,wasmersinglepass,fdtd-2d,11.894847
execution-time,wasmersinglepass,jacobi-1d,0.012211
