type,name,test,value
execution-time,spidermonkey,covariance,6.446
execution-time,spidermonkey,correlation,6.35
execution-time,spidermonkey,mvt,0.038
execution-time,spidermonkey,bicg,0.024
execution-time,spidermonkey,doitgen,1.702
execution-time,spidermonkey,2mm,7.473
execution-time,spidermonkey,atax,0.031
execution-time,spidermonkey,3mm,16.156
execution-time,spidermonkey,gesummv,0.012
execution-time,spidermonkey,syrk,2.857
execution-time,spidermonkey,gemm,4.998
execution-time,spidermonkey,syr2k,7.427
execution-time,spidermonkey,trmm,2.854
execution-time,spidermonkey,gemver,0.068
execution-time,spidermonkey,symm,5.238
execution-time,spidermonkey,trisolv,0.008
execution-time,spidermonkey,durbin,0.019
execution-time,spidermonkey,ludcmp,13.868
execution-time,spidermonkey,gramschmidt,9.527
execution-time,spidermonkey,cholesky,3.211
execution-time,spidermonkey,lu,13.342
execution-time,spidermonkey,floyd-warshall,72.857
execution-time,spidermonkey,nussinov,27.474
execution-time,spidermonkey,deriche,0.4
execution-time,spidermonkey,heat-3d,29.766
execution-time,spidermonkey,seidel-2d,18.82
execution-time,spidermonkey,jacobi-2d,10.677
execution-time,spidermonkey,adi,12.077
execution-time,spidermonkey,fdtd-2d,7.736
execution-time,spidermonkey,jacobi-1d,0.015
