type,name,test,value
execution-time,spidermonkeywasm,covariance,6.016
execution-time,spidermonkeywasm,correlation,5.908
execution-time,spidermonkeywasm,mvt,0.021
execution-time,spidermonkeywasm,bicg,0.01
execution-time,spidermonkeywasm,doitgen,0.989
execution-time,spidermonkeywasm,2mm,4.781
execution-time,spidermonkeywasm,atax,0.01
execution-time,spidermonkeywasm,3mm,7.906
execution-time,spidermonkeywasm,gesummv,0.004
execution-time,spidermonkeywasm,syrk,1.68
execution-time,spidermonkeywasm,gemm,2.427
execution-time,spidermonkeywasm,syr2k,5.408
execution-time,spidermonkeywasm,trmm,2.372
execution-time,spidermonkeywasm,gemver,0.03
execution-time,spidermonkeywasm,symm,3.907
execution-time,spidermonkeywasm,trisolv,0.003
execution-time,spidermonkeywasm,durbin,0.007
execution-time,spidermonkeywasm,ludcmp,8.737
execution-time,spidermonkeywasm,gramschmidt,9.865
execution-time,spidermonkeywasm,cholesky,1.573
execution-time,spidermonkeywasm,lu,9.037
execution-time,spidermonkeywasm,floyd-warshall,28.937
execution-time,spidermonkeywasm,nussinov,8.675
execution-time,spidermonkeywasm,deriche,0.248
execution-time,spidermonkeywasm,heat-3d,4.951
execution-time,spidermonkeywasm,seidel-2d,19.602
execution-time,spidermonkeywasm,jacobi-2d,3.683
execution-time,spidermonkeywasm,adi,8.485
execution-time,spidermonkeywasm,fdtd-2d,3.625
execution-time,spidermonkeywasm,jacobi-1d,0.002
