type,name,test,value
execution-time,wasmtimecraneliftoptimized,2mm,5.638548
execution-time,wasmtimecraneliftoptimized,3mm,11.499799
execution-time,wasmtimecraneliftoptimized,adi,9.691714
execution-time,wasmtimecraneliftoptimized,atax,0.017943
execution-time,wasmtimecraneliftoptimized,bicg,0.021351
execution-time,wasmtimecraneliftoptimized,cholesky,2.546408
execution-time,wasmtimecraneliftoptimized,correlation,5.891477
execution-time,wasmtimecraneliftoptimized,covariance,5.92405
execution-time,wasmtimecraneliftoptimized,deriche,0.249886
execution-time,wasmtimecraneliftoptimized,doitgen,1.151329
execution-time,wasmtimecraneliftoptimized,durbin,0.011744
execution-time,wasmtimecraneliftoptimized,fdtd-2d,5.94264
execution-time,wasmtimecraneliftoptimized,floyd-warshall,86.331226
execution-time,wasmtimecraneliftoptimized,gemm,3.276545
execution-time,wasmtimecraneliftoptimized,gemver,0.043787
execution-time,wasmtimecraneliftoptimized,gesummv,0.008915
execution-time,wasmtimecraneliftoptimized,gramschmidt,9.614565
execution-time,wasmtimecraneliftoptimized,heat-3d,11.602508
execution-time,wasmtimecraneliftoptimized,jacobi-1d,0.006519
execution-time,wasmtimecraneliftoptimized,jacobi-2d,6.928484
execution-time,wasmtimecraneliftoptimized,lu,10.895462
execution-time,wasmtimecraneliftoptimized,ludcmp,10.013291
execution-time,wasmtimecraneliftoptimized,mvt,0.029736
execution-time,wasmtimecraneliftoptimized,nussinov,10.75771
execution-time,wasmtimecraneliftoptimized,seidel-2d,21.052825
execution-time,wasmtimecraneliftoptimized,symm,4.926765
execution-time,wasmtimecraneliftoptimized,syr2k,8.364498
execution-time,wasmtimecraneliftoptimized,syrk,2.785122
execution-time,wasmtimecraneliftoptimized,trisolv,0.003876
execution-time,wasmtimecraneliftoptimized,trmm,2.677033
