type,name,test,value
execution-time,wasmtimecraneliftoptimized,covariance,6.084095
execution-time,wasmtimecraneliftoptimized,correlation,6.151527
execution-time,wasmtimecraneliftoptimized,mvt,0.030645
execution-time,wasmtimecraneliftoptimized,bicg,0.024584
execution-time,wasmtimecraneliftoptimized,doitgen,1.246453
execution-time,wasmtimecraneliftoptimized,2mm,6.735879
execution-time,wasmtimecraneliftoptimized,atax,0.019663
execution-time,wasmtimecraneliftoptimized,3mm,13.417288
execution-time,wasmtimecraneliftoptimized,gesummv,0.009296
execution-time,wasmtimecraneliftoptimized,syrk,3.018005
execution-time,wasmtimecraneliftoptimized,gemm,3.75275
execution-time,wasmtimecraneliftoptimized,syr2k,8.954007
execution-time,wasmtimecraneliftoptimized,trmm,2.756062
execution-time,wasmtimecraneliftoptimized,gemver,0.047027
execution-time,wasmtimecraneliftoptimized,symm,5.135721
execution-time,wasmtimecraneliftoptimized,trisolv,0.004902
execution-time,wasmtimecraneliftoptimized,durbin,0.012926
execution-time,wasmtimecraneliftoptimized,ludcmp,11.12599
execution-time,wasmtimecraneliftoptimized,gramschmidt,9.641477
execution-time,wasmtimecraneliftoptimized,cholesky,2.942993
execution-time,wasmtimecraneliftoptimized,lu,12.264965
execution-time,wasmtimecraneliftoptimized,floyd-warshall,84.347397
execution-time,wasmtimecraneliftoptimized,nussinov,12.810727
execution-time,wasmtimecraneliftoptimized,deriche,0.255399
execution-time,wasmtimecraneliftoptimized,heat-3d,11.87679
execution-time,wasmtimecraneliftoptimized,seidel-2d,21.55972
execution-time,wasmtimecraneliftoptimized,jacobi-2d,7.775602
execution-time,wasmtimecraneliftoptimized,adi,10.779409
execution-time,wasmtimecraneliftoptimized,fdtd-2d,7.213525
execution-time,wasmtimecraneliftoptimized,jacobi-1d,0.007107
